CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3912866,3913358,266,438,246,426,1,26
3913358,3912866,265,428,246,426,1,26
3912866,3913378,266,438,246,426,1,26
3913378,3912866,265,428,246,426,1,26
3912866,3913391,266,438,246,426,1,26
3913391,3912866,265,428,246,426,1,26
3912866,3913422,266,438,246,426,1,26
3913422,3912866,265,428,246,426,1,26
3912866,3913449,266,438,246,426,1,26
3913449,3912866,267,449,246,426,1,26
3912866,3913452,266,438,246,426,1,26
3913452,3912866,267,449,246,426,1,26
3912866,3913454,266,438,246,426,1,26
3913454,3912866,265,428,246,426,1,26
3912866,3913464,266,438,246,426,1,26
3913464,3912866,267,449,246,426,1,26
3912866,3913484,266,438,246,426,1,26
3913484,3912866,267,449,246,426,1,26
3912866,0,266,438,0,0,1,452
0,3912866,0,0,246,426,1,452
3913358,3912866,265,428,246,426,1,22
3912866,3913358,266,438,246,426,1,22
3913358,3913378,265,428,246,426,1,22
3913378,3913358,265,428,246,426,1,22
3913358,3913391,265,428,246,426,1,22
3913391,3913358,265,428,246,426,1,22
3913358,3913422,265,428,246,426,1,22
3913422,3913358,265,428,246,426,1,22
3913358,3913449,265,428,246,426,1,22
3913449,3913358,267,449,246,426,1,22
3913358,3913452,265,428,246,426,1,22
3913452,3913358,267,449,246,426,1,22
3913358,3913454,265,428,246,426,1,22
3913454,3913358,265,428,246,426,1,22
3913358,3913464,265,428,246,426,1,22
3913464,3913358,267,449,246,426,1,22
3913358,3913484,265,428,246,426,1,22
3913484,3913358,267,449,246,426,1,22
3913358,0,265,428,0,0,1,448
0,3913358,0,0,246,426,1,448
3913378,3912866,265,428,246,426,1,22
3912866,3913378,266,438,246,426,1,22
3913378,3913358,265,428,246,426,1,22
3913358,3913378,265,428,246,426,1,22
3913378,3913391,265,428,246,426,1,22
3913391,3913378,265,428,246,426,1,22
3913378,3913422,265,428,246,426,1,22
3913422,3913378,265,428,246,426,1,22
3913378,3913449,265,428,246,426,1,22
3913449,3913378,267,449,246,426,1,22
3913378,3913452,265,428,246,426,1,22
3913452,3913378,267,449,246,426,1,22
3913378,3913454,265,428,246,426,1,22
3913454,3913378,265,428,246,426,1,22
3913378,3913464,265,428,246,426,1,22
3913464,3913378,267,449,246,426,1,22
3913378,3913484,265,428,246,426,1,22
3913484,3913378,267,449,246,426,1,22
3913378,0,265,428,0,0,1,448
0,3913378,0,0,246,426,1,448
3913391,3912866,265,428,246,426,1,22
3912866,3913391,266,438,246,426,1,22
3913391,3913358,265,428,246,426,1,22
3913358,3913391,265,428,246,426,1,22
3913391,3913378,265,428,246,426,1,22
3913378,3913391,265,428,246,426,1,22
3913391,3913422,265,428,246,426,1,22
3913422,3913391,265,428,246,426,1,22
3913391,3913449,265,428,246,426,1,22
3913449,3913391,267,449,246,426,1,22
3913391,3913452,265,428,246,426,1,22
3913452,3913391,267,449,246,426,1,22
3913391,3913454,265,428,246,426,1,22
3913454,3913391,265,428,246,426,1,22
3913391,3913464,265,428,246,426,1,22
3913464,3913391,267,449,246,426,1,22
3913391,3913484,265,428,246,426,1,22
3913484,3913391,267,449,246,426,1,22
3913391,0,265,428,0,0,1,448
0,3913391,0,0,246,426,1,448
3913422,3912866,265,428,246,426,1,22
