CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3913022,3913041,210,374,156,302,1,125
3913041,3913022,210,374,156,302,1,125
3913022,3913048,210,374,156,302,1,125
3913048,3913022,210,374,156,302,1,125
3913022,3913060,210,374,156,302,1,125
3913060,3913022,210,374,156,302,1,125
3913022,3913300,210,374,156,297,1,121
3913300,3913022,210,374,156,302,1,121
3913022,0,210,374,0,0,1,388
0,3913022,0,0,156,302,1,388
3913041,3913022,210,374,156,302,1,125
3913022,3913041,210,374,156,302,1,125
3913041,3913048,210,374,156,302,1,125
3913048,3913041,210,374,156,302,1,125
3913041,3913060,210,374,156,302,1,125
3913060,3913041,210,374,156,302,1,125
3913041,3913300,210,374,156,297,1,121
3913300,3913041,210,374,156,302,1,121
3913041,0,210,374,0,0,1,388
0,3913041,0,0,156,302,1,388
3913048,3913022,210,374,156,302,1,125
3913022,3913048,210,374,156,302,1,125
3913048,3913041,210,374,156,302,1,125
3913041,3913048,210,374,156,302,1,125
3913048,3913060,210,374,156,302,1,125
3913060,3913048,210,374,156,302,1,125
3913048,3913300,210,374,156,297,1,121
3913300,3913048,210,374,156,302,1,121
3913048,0,210,374,0,0,1,388
0,3913048,0,0,156,302,1,388
3913060,3913022,210,374,156,302,1,125
3913022,3913060,210,374,156,302,1,125
3913060,3913041,210,374,156,302,1,125
3913041,3913060,210,374,156,302,1,125
3913060,3913048,210,374,156,302,1,125
3913048,3913060,210,374,156,302,1,125
3913060,3913300,210,374,156,297,1,121
3913300,3913060,210,374,156,302,1,121
3913060,0,210,374,0,0,1,388
0,3913060,0,0,156,302,1,388
3913300,3913022,210,374,156,302,1,125
3913022,3913300,210,374,156,297,1,125
3913300,3913041,210,374,156,302,1,125
3913041,3913300,210,374,156,297,1,125
3913300,3913048,210,374,156,302,1,125
3913048,3913300,210,374,156,297,1,125
3913300,3913060,210,374,156,302,1,125
3913060,3913300,210,374,156,297,1,125
3913300,0,210,374,0,0,1,388
0,3913300,0,0,156,297,1,388
0,3913022,0,0,156,302,1,305
3913022,0,210,374,0,0,1,305
0,3913041,0,0,156,302,1,305
3913041,0,210,374,0,0,1,305
0,3913048,0,0,156,302,1,305
3913048,0,210,374,0,0,1,305
0,3913060,0,0,156,302,1,305
3913060,0,210,374,0,0,1,305
0,3913300,0,0,156,297,1,300
3913300,0,210,374,0,0,1,300
