CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,DISTANCE
2562121502,3914119,6,60,POSIZIONAMENTO INTERI,2,3805577,64,322,349,0,M0-B08-03,STOCK,PIAZZALE NUOVO,36,M3-BO-480,S_CA,BOX PRONTI CAMION,3,401,410,0,9/11/2022 7:25:07 PM,9/11/2022 7:28:14 PM,9/11/2022 7:37:37 PM,9,1385276,1307058,40284773,1741020,230878,0,19,19,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,5806,,1,9/11/2022 7:33:24 PM,5,121
2562123170,3914085,6,61,POSIZIONAMENTO DA STOCK A PICK_FTR,1,3805578,45,308,830,0,M1-CH-02,STOCK,MAGAZZINO COPERTO,5,M1-PIK-P11,PICK_FTR,PICKING MANUALE M1,1,239,747,0,9/11/2022 7:13:07 PM,9/11/2022 7:28:22 PM,9/11/2022 7:35:42 PM,7,1385470,1308884,40287683,2182090,392659,1,0,1,770433,LES ORIGINES DE REX OR MAT 80X180 RET,0,178,4,9/11/2022 7:33:52 PM,6,172
2562123440,3914129,5,15,CARICO DA MAG AUTO,1,3805576,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,4,9/11/2022 7:29:01 PM,9/11/2022 7:29:02 PM,9/11/2022 7:34:06 PM,5,1386022,1309196,0,0,0,0,1,1,761681,ETOILE CREME GLOSSY 60x120 RET,539,600,1,9/11/2022 7:33:05 PM,4,367
2562123306,3914134,5,15,CARICO DA MAG AUTO,1,3805580,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,2,9/11/2022 7:30:29 PM,9/11/2022 7:34:08 PM,9/11/2022 7:36:00 PM,2,1386023,1309057,0,0,0,0,1,1,748510,I CLASSICI DEC.WO.BLACK 20X120 RET,190,400,1,9/11/2022 7:35:08 PM,1,367
2562122727,3914097,6,61,POSIZIONAMENTO DA STOCK A PICK_FTR,1,3805588,45,258,833,0,M1-CH-01,STOCK,MAGAZZINO COPERTO,11,M1-PICK-P9,PICK_FTR,PICKING MANUALE M1,1,233,747,0,9/11/2022 7:18:32 PM,9/11/2022 7:35:43 PM,9/11/2022 7:40:11 PM,4,1385744,1308398,40286951,1154277,446769,4,0,1,756200,STONES 2.0 AMANI BRONZE MATTE 80X180 RET,0,232,4,9/11/2022 7:39:23 PM,4,130
2562122369,3914142,5,15,CARICO DA MAG AUTO,1,3805582,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,3,9/11/2022 7:35:26 PM,9/11/2022 7:36:02 PM,9/11/2022 7:37:36 PM,2,1386024,1308023,0,0,0,0,1,1,758198,"AIRTECH LONDON_BLACK STR 20MM 20,2X30,4",199,420,1,9/11/2022 7:36:50 PM,1,367
2562123520,3914138,0,63,POSIZIONAMENTO DA PICK_CLD A BOX,1,3805585,39,415,376,0,M3-PICK-F5,PICK_CLD,PICKING MANUALE M3,1,0,STOCK,0,-,1,230,1,9/11/2022 7:32:54 PM,9/11/2022 7:36:24 PM,9/11/2022 7:39:18 PM,3,1386021,1309291,0,0,0,0,1,1,771521,*ARTWORK MACRO CARPISA MAT 80X80 RET,1131,950,1,9/11/2022 7:37:45 PM,1,486
2562118187,3914144,5,15,CARICO DA MAG AUTO,1,3805587,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,9/11/2022 7:36:29 PM,9/11/2022 7:37:39 PM,9/11/2022 7:38:58 PM,1,1386025,1303382,0,0,0,0,1,1,753296,I CLASSICI CAL.GOLD MATTE 60x120 RET,602,660,1,9/11/2022 7:38:14 PM,1,367
2562121502,3914139,6,60,POSIZIONAMENTO INTERI,2,3805590,64,322,349,0,M0-B08-03,STOCK,PIAZZALE NUOVO,36,M3-BO-480,S_CA,BOX PRONTI CAMION,3,401,410,0,9/11/2022 7:33:36 PM,9/11/2022 7:37:39 PM,9/11/2022 7:46:24 PM,9,1385276,1307058,40284773,1741020,230878,0,19,19,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,5806,,1,9/11/2022 7:41:17 PM,4,121
2562123571,3914150,5,15,CARICO DA MAG AUTO,1,3805589,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,9/11/2022 7:38:58 PM,9/11/2022 7:39:00 PM,9/11/2022 7:40:33 PM,2,1386026,1309343,0,0,0,0,1,1,773336,ATMOSPHERES HARMO PAT SMOOTH 60X120 RET,636,680,1,9/11/2022 7:39:37 PM,1,367
