CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3916152,3916162,343,430,332,456,1,78
3916162,3916152,343,430,332,456,1,78
3916152,3912924,343,430,333,471,1,63
3912924,3916152,230,454,332,456,1,63
3916152,3912950,343,430,333,471,1,63
3912950,3916152,230,454,332,456,1,63
3916152,3913608,343,430,302,465,1,96
3913608,3916152,347,435,332,456,1,96
3916152,3913617,343,430,302,465,1,96
3913617,3916152,347,435,332,456,1,96
3916152,0,343,430,0,0,1,548
0,3916152,0,0,332,456,1,548
3916162,3916152,343,430,332,456,1,78
3916152,3916162,343,430,332,456,1,78
3916162,3912924,343,430,333,471,1,63
3912924,3916162,230,454,332,456,1,63
3916162,3912950,343,430,333,471,1,63
3912950,3916162,230,454,332,456,1,63
3916162,3913608,343,430,302,465,1,96
3913608,3916162,347,435,332,456,1,96
3916162,3913617,343,430,302,465,1,96
3913617,3916162,347,435,332,456,1,96
3916162,0,343,430,0,0,1,548
0,3916162,0,0,332,456,1,548
3912924,3916152,230,454,332,456,1,145
3916152,3912924,343,430,333,471,1,145
3912924,3916162,230,454,332,456,1,145
3916162,3912924,343,430,333,471,1,145
3912924,3912950,230,454,333,471,1,136
3912950,3912924,230,454,333,471,1,136
3912924,3913608,230,454,302,465,1,105
3913608,3912924,347,435,333,471,1,105
3912924,3913617,230,454,302,465,1,105
3913617,3912924,347,435,333,471,1,105
3912924,0,230,454,0,0,1,568
0,3912924,0,0,333,471,1,568
3912950,3916152,230,454,332,456,1,145
3916152,3912950,343,430,333,471,1,145
3912950,3916162,230,454,332,456,1,145
3916162,3912950,343,430,333,471,1,145
3912950,3912924,230,454,333,471,1,136
3912924,3912950,230,454,333,471,1,136
3912950,3913608,230,454,302,465,1,105
3913608,3912950,347,435,333,471,1,105
3912950,3913617,230,454,302,465,1,105
3913617,3912950,347,435,333,471,1,105
3912950,0,230,454,0,0,1,568
0,3912950,0,0,333,471,1,568
3913608,3916152,347,435,332,456,1,73
3916152,3913608,343,430,302,465,1,73
3913608,3916162,347,435,332,456,1,73
3916162,3913608,343,430,302,465,1,73
3913608,3912924,347,435,333,471,1,58
3912924,3913608,230,454,302,465,1,58
3913608,3912950,347,435,333,471,1,58
3912950,3913608,230,454,302,465,1,58
3913608,3913617,347,435,302,465,1,101
3913617,3913608,347,435,302,465,1,101
3913608,0,347,435,0,0,1,553
0,3913608,0,0,302,465,1,553
3913617,3916152,347,435,332,456,1,73
3916152,3913617,343,430,302,465,1,73
3913617,3916162,347,435,332,456,1,73
3916162,3913617,343,430,302,465,1,73
3913617,3912924,347,435,333,471,1,58
3912924,3913617,230,454,302,465,1,58
3913617,3912950,347,435,333,471,1,58
3912950,3913617,230,454,302,465,1,58
3913617,3913608,347,435,302,465,1,101
3913608,3913617,347,435,302,465,1,101
3913617,0,347,435,0,0,1,553
0,3913617,0,0,302,465,1,553
0,3916152,0,0,332,456,1,0
3916152,0,343,430,0,0,1,0
0,3916162,0,0,332,456,1,0
3916162,0,343,430,0,0,1,0
0,3912924,0,0,333,471,1,0
3912924,0,230,454,0,0,1,0
0,3912950,0,0,333,471,1,0
3912950,0,230,454,0,0,1,0
0,3913608,0,0,302,465,1,498
3913608,0,347,435,0,0,1,498
0,3913617,0,0,302,465,1,498
3913617,0,347,435,0,0,1,498
