CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,DISTANCE
2562123342,3914156,5,15,CARICO DA MAG AUTO,1,3805600,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,2,9/11/2022 7:44:08 PM,9/11/2022 7:44:09 PM,9/11/2022 7:47:53 PM,4,1386027,1309102,0,0,0,0,1,1,738665,INDUSTRIAL TAUPE SOFT 80x80 RET,327,480,1,9/11/2022 7:47:03 PM,3,367
2562123351,3914164,5,15,CARICO DA MAG AUTO,1,3805606,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,9/11/2022 7:48:49 PM,9/11/2022 7:50:47 PM,9/11/2022 7:52:11 PM,1,1386028,1309112,0,0,0,0,1,1,756236,STONES 2.0 CALACAT.BLACK SMOOTH 60X60 RT,633,740,1,9/11/2022 7:51:06 PM,0,367
2562123944,3914024,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3806081,65,171,217,0,PRE-BOX-3B,PRE_BOX,AREA PRE-BOX PLANT2,3,M3-CL-03,S_CANT,Cantilever M3,-,359,412,1477,9/11/2022 6:49:35 PM,9/11/2022 7:51:44 PM,10/11/2022 5:22:07 AM,570,1385987,1309742,0,0,0,0,1,1,,,,,,10/11/2022 5:15:50 AM,564,353
2562123201,3914167,5,15,CARICO DA MAG AUTO,1,3806062,64,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,9/11/2022 7:51:55 PM,10/11/2022 5:01:40 AM,10/11/2022 5:03:35 AM,2,1386033,1308917,0,0,0,0,1,1,738961,INDUSTRIAL IVORY BOCCIAR.20MM 60x60 RET,836,800,1,10/11/2022 5:02:10 AM,0,367
2562123924,3914015,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3806086,40,110,193,0,PRE-BOX-09,PRE_BOX,AREA PRE-BOX PLANT2,3,M3-CL-05,S_CANT,Cantilever M3,-,384,419,942,9/11/2022 6:49:09 PM,10/11/2022 5:02:10 AM,10/11/2022 5:20:33 AM,18,1385980,1309729,0,0,0,0,1,1,,,,,,10/11/2022 5:19:02 AM,17,436
2562123866,3914133,8,60,POSIZIONAMENTO INTERI,2,3806127,45,276,853,0,M1-CD-01,STOCK,MAGAZZINO COPERTO,3,M3-BO-520,S_CA,BOX PRONTI CAMION,3,410,412,0,9/11/2022 7:30:22 PM,10/11/2022 5:06:25 AM,10/11/2022 5:33:16 AM,27,1386020,1309665,40288890,1728442,463085,0,7,7,765404,ONYX&MORE GOLDEN ONYX SAT.80X180 RET,2373,,4,10/11/2022 5:30:36 AM,24,496
2562123782,3912853,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3806077,86,125,199,0,PRE-BOX-7A,PRE_BOX,AREA PRE-BOX PLANT2,1,M3-CL-05,S_CANT,Cantilever M3,-,366,420,3797,9/11/2022 12:10:41 PM,10/11/2022 5:10:06 AM,10/11/2022 5:16:34 AM,6,1385674,1309574,0,0,0,0,1,1,,,,,,10/11/2022 5:15:00 AM,5,392
2562123329,3913765,8,60,POSIZIONAMENTO INTERI,1,3806090,95,271,309,0,M0-B68-03,STOCK,PIAZZALE NUOVO,10,M3-BO-460,S_CA,BOX PRONTI CAMION,18,397,412,0,9/11/2022 5:30:52 PM,10/11/2022 5:15:09 AM,10/11/2022 5:25:41 AM,11,1385915,1309090,40287978,814671,446358,0,1,1,752188,RAWTECH RAW-WHITE NAT 80X80 RET,2181,,1,10/11/2022 5:19:54 AM,5,202
2562123690,3912476,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3806083,86,390,393,0,0,STOCK,0,-,M3-CL-05,S_CANT,Cantilever M3,-,368,420,3797,9/11/2022 10:14:22 AM,10/11/2022 5:16:35 AM,10/11/2022 5:18:22 AM,2,1385549,1309481,0,0,0,0,1,1,,,,,,10/11/2022 5:16:52 AM,0,75
2562121502,3914651,8,60,POSIZIONAMENTO INTERI,1,3806093,92,322,349,0,M0-B08-03,STOCK,PIAZZALE NUOVO,36,M3-BO-480,S_CA,BOX PRONTI CAMION,3,401,410,0,10/11/2022 5:14:00 AM,10/11/2022 5:17:31 AM,10/11/2022 5:28:13 AM,11,1385276,1307058,40284773,1741020,230878,0,19,19,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,5806,,1,10/11/2022 5:20:10 AM,3,121
