CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,DISTANCE
2562123565,3914900,5,15,CARICO DA MAG AUTO,1,3806396,64,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,3,10/11/2022 7:05:34 AM,10/11/2022 7:07:50 AM,10/11/2022 7:09:47 AM,2,1386095,1309336,0,0,0,0,1,1,749614,"NEUTRA 6.0 05QUARZO VETRO LUX A 1,8X1,8",65,340,1,10/11/2022 7:08:40 AM,1,367
2562123884,3914914,5,15,CARICO DA MAG AUTO,1,3806405,64,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,3,10/11/2022 7:07:19 AM,10/11/2022 7:09:49 AM,10/11/2022 7:12:22 AM,3,1386096,1309686,0,0,0,0,1,1,765786,BIJOUX SODALITE BLEU GLO 6MM 60X120 R,31,300,1,10/11/2022 7:10:40 AM,1,367
2562123270,3914926,8,61,POSIZIONAMENTO DA STOCK A PICK_FTR,1,3806408,45,271,902,0,M1-K1L-01,STOCK,PIAZZALE LATO SUD,12,M1-PIK-P10,PICK_FTR,PICKING MANUALE M1,1,236,747,0,10/11/2022 7:09:45 AM,10/11/2022 7:10:05 AM,10/11/2022 7:13:01 AM,3,1385783,1309019,40287887,583297,191713,6,0,1,748519,"I CLASSICI DEC.WO.WHITE 26,5X180 RET",0,573,4,10/11/2022 7:11:28 AM,1,232
2562123744,3914010,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3806424,40,186,225,0,PRE-BOX-AA,PRE_BOX,AREA PRE-BOX PLANT2,8,M3-CL-04,S_CANT,Cantilever M3,-,357,417,957,9/11/2022 6:48:53 PM,10/11/2022 7:10:52 AM,10/11/2022 7:18:56 AM,8,1385972,1309545,0,0,0,0,1,1,,,,,,10/11/2022 7:16:10 AM,5,347
2562123359,3911937,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3806446,65,193,217,0,PRE-BOX-3B,PRE_BOX,AREA PRE-BOX PLANT2,11,M3-CL-05,S_CANT,Cantilever M3,-,357,420,3192,9/11/2022 6:40:48 AM,10/11/2022 7:11:59 AM,10/11/2022 7:26:35 AM,15,1385369,1309120,0,0,0,0,1,1,,,,,,10/11/2022 7:23:11 AM,11,372
2562122821,3914920,5,15,CARICO DA MAG AUTO,1,3806411,64,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,3,10/11/2022 7:08:25 AM,10/11/2022 7:12:24 AM,10/11/2022 7:14:30 AM,2,1386099,1308484,0,0,0,0,1,1,768292,SENSI WHITE LITHOS 60X120 RET,185,380,1,10/11/2022 7:13:17 AM,1,367
2562123537,3911946,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3806431,86,110,170,0,PRE-BOX-14,PRE_BOX,AREA PRE-BOX PLANT2,3,M3-CL-02,S_CANT,Cantilever M3,-,369,408,1497,9/11/2022 6:41:32 AM,10/11/2022 7:13:01 AM,10/11/2022 7:20:12 AM,7,1385381,1309306,0,0,0,0,1,1,,,,,,10/11/2022 7:19:02 AM,6,0
2562123634,3914934,5,15,CARICO DA MAG AUTO,1,3806420,64,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,4,10/11/2022 7:12:51 AM,10/11/2022 7:14:32 AM,10/11/2022 7:16:33 AM,2,1386100,1309414,0,0,0,0,1,1,768292,SENSI WHITE LITHOS 60X120 RET,401,520,1,10/11/2022 7:15:20 AM,1,367
2562123329,3914939,5,15,CARICO DA MAG AUTO,1,3806426,64,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,4,10/11/2022 7:14:29 AM,10/11/2022 7:16:36 AM,10/11/2022 7:18:32 AM,2,1386101,1309090,0,0,0,0,1,1,752188,RAWTECH RAW-WHITE NAT 80X80 RET,463,620,1,10/11/2022 7:17:22 AM,1,367
2562123296,3914943,5,15,CARICO DA MAG AUTO,1,3806433,64,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,4,10/11/2022 7:15:42 AM,10/11/2022 7:18:35 AM,10/11/2022 7:20:35 AM,2,1386102,1309049,0,0,0,0,1,1,768360,SENSI WHITE FOSSIL R+PTV 80X80 RETT,357,520,1,10/11/2022 7:19:20 AM,1,367
