Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3891423,Service,10.619532002176735,10.619532002176726,21.914061434481894,11.294529432305168
1,2,3891423,3873676,Service,11.08278566146204,32.99684709594392,44.29137652824909,11.294529432305168
1,3,3873676,0,Return to Base,10.636276110343672,,,
2,1,0,3883826,Service,10.619532002176735,10.619532002176726,21.82286533551006,11.203333333333333
2,2,3883826,3881690,Service,11.07720429207306,32.90006962758311,44.239128492193444,11.339058864610337
2,3,3881690,0,Return to Base,10.636276110343672,,,
3,1,0,3873572,Service,10.613950632787754,10.613950632787748,21.913009497398082,11.299058864610334
3,2,3873572,3891396,Service,11.085576346156529,32.99858584355461,44.29644860919311,11.297862765638499
3,3,3891396,0,Return to Base,10.622322686871223,,,
4,1,0,3873692,Service,10.591625155231837,10.591625155231839,21.851625155231837,11.259999999999998
4,2,3873692,3873553,Service,11.085576346156529,32.937201501388365,44.29292703266537,11.355725531277002
4,3,3873553,0,Return to Base,10.622322686871223,,,
