Operator,Task,Start,Finish,Successor
1,3877512,10.613950632787748,21.85395063278775,3877509
1,3877509,32.86696917688754,44.27708826196333,0
2,3877661,10.636276110343658,21.87627611034366,3881693
2,3881693,32.917201501388334,44.31732058646412,0
3,3882163,10.613950632787777,21.810617299454442,3891420
3,3891420,32.77340351905342,43.956751738021225,3873705
3,3873705,54.91953795762019,66.12620462428686,0
