Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3878430,Service,10.675345696066529,10.675345696066529,21.34867902939986,10.673333333333332
1,2,3878430,3877015,Service,10.608369263398775,31.957048292798632,42.7137149594653,10.756666666666668
1,3,3877015,0,Return to Base,10.68650843484449,,,
2,1,0,3878331,Service,10.675345696066529,10.675345696066529,21.448679029399862,10.773333333333333
2,2,3878331,0,Return to Base,10.675345696066529,,,
3,1,0,3877062,Service,10.68650843484449,10.686508434844484,21.44317510151115,10.756666666666668
3,2,3877062,3877040,Service,10.647438849121633,32.09061395063279,42.84728061729946,10.756666666666668
3,3,3877040,0,Return to Base,10.68650843484449,,,
4,1,0,3878448,Service,10.675345696066529,10.675345696066529,21.34867902939986,10.673333333333332
4,2,3878448,3878344,Service,10.597206524620816,31.945885554020677,42.71921888735401,10.773333333333333
4,3,3878344,0,Return to Base,10.675345696066529,,,
5,1,0,3877479,Service,10.675345696066529,10.675345696066529,21.34867902939986,10.673333333333332
5,2,3877479,3878317,Service,10.597206524620816,31.945885554020677,42.71921888735401,10.773333333333333
5,3,3878317,0,Return to Base,10.675345696066529,,,
