Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3888352,Service,10.566508992981428,10.566508992981483,21.86317565964815,11.296666666666667
1,2,3888352,3873683,Service,11.08836703085102,32.95154269049918,44.2778151978145,11.326272507315316
1,3,3873683,3891377,Service,11.152552778824285,55.43036797663878,66.79661907387121,11.366251097232436
1,4,3891377,0,Return to Base,10.586043785842856,,,
2,1,0,3891456,Service,10.572090362370407,10.57209036237046,21.865423695703793,11.293333333333333
2,2,3891456,3891393,Service,11.085576346156529,32.951000041860325,44.303917805759426,11.3529177638991
2,3,3891393,3891387,Service,11.149762094129795,55.45367989988921,66.84993099712165,11.396251097232437
2,4,3891387,0,Return to Base,10.566508992981428,,,
3,1,0,3891415,Service,10.574881047064897,10.574881047064983,21.904881047064983,11.33
3,2,3891415,3877506,Service,11.155343463518774,33.060224510583744,44.373142274482845,11.312917763899101
3,3,3877506,3881691,Service,11.08278566146204,55.45592793594489,66.84551236651066,11.389584430565769
3,4,3881691,0,Return to Base,10.572090362370407,,,
