Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3891266,Service,11.317203175799182,11.317203175799193,22.480536509132527,11.163333333333334
1,2,3891266,3890361,Service,10.711624597094897,33.19216110622742,44.00216110622742,10.810000000000002
1,3,3890361,3890080,Service,10.711624597094897,54.713785703322316,65.87711903665564,11.163333333333327
1,4,3890080,0,Return to Base,11.317203175799182,,,
2,1,0,3894485,Service,11.303249752326733,11.303249752326735,22.07658308566007,10.773333333333333
2,2,3894485,3890383,Service,10.719996651178366,32.79657973683845,43.606579736838455,10.810000000000002
2,3,3890383,3891249,Service,10.711624597094897,54.31820433393335,65.48153766726668,11.163333333333327
2,4,3891249,0,Return to Base,11.317203175799182,,,
3,1,0,3894407,Service,11.303249752326733,11.303249752326732,22.076583085660065,10.773333333333333
3,2,3894407,3894441,Service,10.839996093041428,32.91657917870151,43.689912512034844,10.773333333333333
3,3,3894441,3891289,Service,10.976739643071427,54.66665215510628,65.8299854884396,11.163333333333327
3,4,3891289,0,Return to Base,11.317203175799182,,,
