Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3880695,Service,11.174878256380202,11.1748782563803,21.251544923046964,10.076666666666664
1,2,3880695,3884290,Service,10.061395063278775,31.31293998632575,41.39293998632575,10.080000000000002
1,3,3884290,3883188,Service,10.061395063278775,51.45433504960452,61.56766838293785,10.11333333333333
1,4,3883188,0,Return to Base,11.174878256380202,,,
2,1,0,3883558,Service,11.174878256380202,11.17487825638025,21.254878256380252,10.080000000000002
2,2,3883558,3876849,Service,10.061395063278775,31.31627331965903,41.39627331965903,10.080000000000002
2,3,3876849,3884627,Service,10.072557802056735,51.468831121715766,61.5621644550491,10.093333333333334
2,4,3884627,0,Return to Base,11.174878256380202,,,
3,1,0,3883533,Service,11.174878256380202,11.17487825638029,21.25487825638029,10.08
3,2,3883533,3883756,Service,10.061395063278775,31.316273319659068,41.396273319659066,10.079999999999998
3,3,3883756,3881963,Service,10.061395063278775,51.45766838293785,61.567668382937846,10.11
3,4,3881963,0,Return to Base,11.174878256380202,,,
