Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3890900,Service,11.174878256380202,11.174878256380197,21.29821158971353,10.123333333333335
1,2,3890900,0,Return to Base,11.174878256380202,,,
2,1,0,3884921,Service,11.174878256380202,11.174878256380197,21.284878256380196,10.11
2,2,3884921,3885204,Service,10.083720540834694,31.368598797214887,41.478598797214886,10.11
2,3,3885204,0,Return to Base,11.174878256380202,,,
3,1,0,3886761,Service,11.174878256380202,11.174878256380197,21.2348782563802,10.060000000000002
3,2,3886761,3884449,Service,10.050232324500817,31.285110580881025,41.395110580881024,10.11
3,3,3884449,0,Return to Base,11.174878256380202,,,
4,1,0,3883410,Service,11.174878256380202,11.174878256380197,21.23821158971353,10.063333333333333
4,2,3883410,3884566,Service,10.083720540834694,31.32193213054822,41.43193213054822,10.11
4,3,3884566,0,Return to Base,11.174878256380202,,,
