Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3873622,Service,10.519067353175101,10.51906735317516,21.245734019841827,10.726666666666667
1,2,3873622,3873514,Service,10.54139283073102,31.787126850572832,42.48046018390617,10.693333333333335
1,3,3873514,3876731,Service,10.54139283073102,53.02185301463717,63.74851968130384,10.726666666666667
1,4,3876731,0,Return to Base,10.519067353175101,,,
2,1,0,3876748,Service,10.519067353175101,10.519067353175156,21.245734019841823,10.726666666666667
2,2,3876748,3873621,Service,10.54139283073102,31.78712685057283,42.47712685057283,10.690000000000001
2,3,3873621,3876806,Service,10.54139283073102,53.01851968130384,63.73851968130384,10.719999999999999
2,4,3876806,0,Return to Base,10.527439407258571,,,
3,1,0,3879060,Service,10.53860214603653,10.538602146036595,21.23526881270326,10.696666666666665
3,2,3879060,3879086,Service,10.54139283073102,31.77666164343428,42.469994976767616,10.693333333333335
3,3,3879086,3879079,Service,10.54139283073102,53.01138780749862,63.73138780749862,10.719999999999999
3,4,3879079,0,Return to Base,10.527439407258571,,,
