Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3887206,Service,11.370226184994488,11.370226184994493,22.683559518327826,11.313333333333333
1,2,3887206,3877042,Service,11.046506760433672,33.730066278761484,45.07673294542815,11.346666666666664
1,3,3877042,0,Return to Base,11.389760977855916,,,
2,1,0,3887246,Service,11.370226184994488,11.370226184994493,22.683559518327826,11.313333333333333
2,2,3887246,3877024,Service,11.046506760433672,33.730066278761484,45.07673294542815,11.346666666666664
2,3,3877024,0,Return to Base,11.389760977855916,,,
3,1,0,3878211,Service,11.389760977855916,11.389760977855929,22.716427644522597,11.326666666666668
3,2,3878211,3878189,Service,11.026971967572244,33.74339961209485,45.070066278761516,11.326666666666668
3,3,3878189,0,Return to Base,11.389760977855916,,,
4,1,0,3874486,Service,11.339528653355101,11.339528653355103,22.642861986688438,11.303333333333335
4,2,3874486,3887220,Service,11.152552778824285,33.795414765512724,45.10874809884606,11.313333333333333
4,3,3887220,0,Return to Base,11.370226184994488,,,
