Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3894138,Service,11.199994418630611,11.19999441863061,21.246661085297276,10.046666666666667
1,2,3894138,3886672,Service,10.039069585722856,31.28583067102015,41.33249733768682,10.046666666666667
1,3,3886672,3877531,Service,10.039069585722856,51.37156692340969,61.43156692340969,10.060000000000002
1,4,3877531,0,Return to Base,11.199994418630611,,,
2,1,0,3890032,Service,11.199994418630611,11.200094418630613,21.24676108529728,10.046666666666667
2,2,3890032,3889427,Service,10.039069585722856,31.28583067102015,41.33249733768682,10.046666666666667
2,3,3889427,3881908,Service,10.039069585722856,51.37156692340969,61.418233590076355,10.046666666666667
2,4,3881908,0,Return to Base,11.199994418630611,,,
3,1,0,3891567,Service,11.199994418630611,11.200094418630613,21.24676108529728,10.046666666666667
3,2,3891567,3873420,Service,10.039069585722856,31.285388371698616,41.33205503836528,10.046666666666667
3,3,3873420,3873393,Service,10.039069585722856,51.371124624088154,61.41779129075482,10.046666666666667
3,4,3873393,0,Return to Base,11.199994418630611,,,
