Operator,Task,Start,Finish,Successor
1,3883454,11.19999441863061,21.586661085297276,3890112
1,3890112,31.86014818535729,42.24681485202396,3883489
1,3883489,52.52030195208397,62.963635285417304,0
2,3882338,11.19999441863061,21.533327751963945,3883140
2,3883140,31.806814852023948,42.19348151869062,3877997
2,3877997,52.53673573611286,62.940069069446196,0
