Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3890156,Service,11.174878256380202,11.174878256380225,21.33154492304689,10.156666666666666
1,2,3890156,3887152,Service,10.125580811252041,31.457125734298927,41.617125734298924,10.159999999999997
1,3,3887152,0,Return to Base,11.174878256380202,,,
2,1,0,3877741,Service,11.174878256380202,11.174878256380222,21.328211589713554,10.153333333333332
2,2,3877741,3878950,Service,10.080929856140203,31.409141445853773,41.51580811252044,10.106666666666666
2,3,3878950,3878038,Service,10.080929856140203,51.59673796866066,61.750071301994,10.153333333333336
2,4,3878038,0,Return to Base,11.174878256380202,,,
3,1,0,3885256,Service,11.174878256380202,11.174878256380197,21.30821158971353,10.133333333333333
3,2,3885256,3888084,Service,10.080929856140203,31.38914144585374,41.49580811252041,10.10666666666667
3,3,3888084,3880644,Service,10.080929856140203,51.57673796866062,61.73340463532729,10.156666666666666
3,4,3880644,0,Return to Base,11.174878256380202,,,
