Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3887461,Service,11.199994418630611,11.199994418630638,21.42999441863064,10.23
1,2,3887461,3887446,Service,10.13674355003,31.566737968660505,41.79673796866051,10.230000000000004
1,3,3887446,3886922,Service,10.13674355003,51.933481518690485,62.16348151869049,10.230000000000004
1,4,3886922,3886910,Service,10.13674355003,72.30022506872047,82.53022506872047,10.230000000000004
1,5,3886910,3885843,Service,10.13674355003,92.66696861875045,102.89696861875045,10.230000000000004
1,6,3885843,3885772,Service,10.13674355003,113.03371216878043,123.26371216878043,10.230000000000004
1,7,3885772,3882084,Service,10.13674355003,133.4004557188104,143.6304557188104,10.22999999999999
1,8,3882084,3881595,Service,10.13674355003,153.7671992688404,163.99719926884038,10.22999999999999
1,9,3881595,3880220,Service,10.13674355003,174.13394281887037,184.36394281887036,10.22999999999999
1,10,3880220,0,Return to Base,11.199994418630611,,,
