Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3871924,Service,11.199994418630611,11.19999441863061,21.406661085297277,10.206666666666667
1,2,3871924,0,Return to Base,11.199994418630611,,,
2,1,0,3888563,Service,11.199994418630611,11.19999441863061,21.39999441863061,10.2
2,2,3888563,3888567,Service,10.167441081669388,31.567435500299993,41.767435500299996,10.200000000000003
2,3,3888567,0,Return to Base,11.199994418630611,,,
3,1,0,3879893,Service,11.199994418630611,11.19999441863061,21.396661085297275,10.196666666666665
3,2,3879893,3889440,Service,10.167441081669388,31.564102166966656,41.76410216696665,10.199999999999996
3,3,3889440,0,Return to Base,11.199994418630611,,,
4,1,0,3880559,Service,11.199994418630611,11.19999441863061,21.396661085297275,10.196666666666665
4,2,3880559,3888600,Service,10.167441081669388,31.564102166966656,41.76410216696665,10.199999999999996
4,3,3888600,0,Return to Base,11.199994418630611,,,
