Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3886854,Service,11.174878256380202,11.174878256380197,22.384878256380198,11.21
1,2,3886854,3881534,Service,10.764647606290204,33.149525862670394,44.359525862670395,11.21
1,3,3881534,0,Return to Base,11.174878256380202,,,
2,1,0,3890500,Service,11.174878256380202,11.174878256380197,22.384878256380198,11.21
2,2,3890500,0,Return to Base,11.174878256380202,,,
3,1,0,3887112,Service,11.174878256380202,11.174878256380197,22.384878256380198,11.21
3,2,3887112,3878570,Service,10.764647606290204,33.149525862670394,44.359525862670395,11.21
3,3,3878570,0,Return to Base,11.174878256380202,,,
4,1,0,3890495,Service,11.174878256380202,11.174878256380197,22.384878256380198,11.21
4,2,3890495,3885442,Service,10.764647606290204,33.149525862670394,44.359525862670395,11.21
4,3,3885442,0,Return to Base,11.174878256380202,,,
5,1,0,3887277,Service,11.174878256380202,11.174878256380197,22.384878256380198,11.21
5,2,3887277,3884026,Service,10.764647606290204,33.149525862670394,44.359525862670395,11.21
5,3,3884026,0,Return to Base,11.174878256380202,,,
