Operator,Task,Start,Finish,Successor
1,3881426,10.747903498123264,22.077903498123263,3883759
1,3883759,33.196968060613656,44.56696806061366,3884481
1,3884481,55.85626438946794,67.18626438946794,0
2,3889308,10.747903498123264,22.077903498123263,3883399
2,3883399,33.36161845758856,44.68828512425523,3886306
2,3886306,55.97479076841503,67.3014574350817,0
