Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3880942,Service,11.199994418630611,11.19999441863061,21.41332775196394,10.213333333333331
1,2,3880942,0,Return to Base,11.199994418630611,,,
2,1,0,3885514,Service,11.199994418630611,11.19999441863061,21.39999441863061,10.2
2,2,3885514,3885532,Service,10.117208757168571,31.517203175799196,41.7172031757992,10.200000000000003
2,3,3885532,0,Return to Base,11.199994418630611,,,
3,1,0,3880680,Service,11.199994418630611,11.19999441863061,21.39999441863061,10.2
3,2,3880680,3885859,Service,10.117208757168571,31.517203175799196,41.7172031757992,10.200000000000003
3,3,3885859,0,Return to Base,11.199994418630611,,,
4,1,0,3885773,Service,11.199994418630611,11.19999441863061,21.39999441863061,10.2
4,2,3885773,3881017,Service,10.117208757168571,31.517203175799196,41.7172031757992,10.200000000000003
4,3,3881017,0,Return to Base,11.199994418630611,,,
5,1,0,3886370,Service,11.199994418630611,11.19999441863061,21.376661085297275,10.176666666666666
5,2,3886370,3883967,Service,10.097673964307143,31.47433504960442,41.68766838293775,10.213333333333331
5,3,3883967,0,Return to Base,11.199994418630611,,,
