Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3887341,Service,10.0,10.000000000000057,21.396666666666725,11.396666666666668
1,2,3887341,3883064,Service,10.895809786931224,32.292476453597956,43.119143120264624,10.826666666666668
1,3,3883064,3887362,Service,10.895809786931224,54.01495290719586,65.41161957386252,11.396666666666661
1,4,3887362,3887332,Service,10.965576904293469,76.377196478156,87.77386314482266,11.396666666666661
1,5,3887332,0,Return to Base,10.0,,,
2,1,0,3887228,Service,10.0,10.0,21.346666666666668,11.346666666666668
2,2,3887228,3887123,Service,10.759066236901223,32.10573290356788,43.43239957023455,11.326666666666668
2,3,3887123,3883385,Service,10.946042111432039,54.37844168166659,65.40844168166659,11.030000000000001
2,4,3883385,3885551,Service,10.94046074204306,76.34890242370965,87.7455690903763,11.396666666666661
2,5,3885551,0,Return to Base,10.0,,,
