Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3873516,Service,10.613950632787754,10.613950632787745,21.130617299454414,10.51666666666667
1,2,3873516,3874959,Service,10.426974758256938,31.557592057711343,42.10425872437801,10.54666666666667
1,3,3874959,3874966,Service,10.426974758256938,52.531233482634946,63.07790014930161,10.546666666666667
1,4,3874966,0,Return to Base,10.613950632787754,,,
2,1,0,3874987,Service,10.613950632787754,10.613950632787745,21.130617299454414,10.51666666666667
2,2,3874987,3876778,Service,10.426974758256938,31.557592057711343,42.07425872437801,10.51666666666667
2,3,3876778,3874949,Service,10.426974758256938,52.501233482634944,63.04790014930161,10.546666666666667
2,4,3874949,0,Return to Base,10.613950632787754,,,
3,1,0,3874995,Service,10.613950632787754,10.613950632787745,21.130617299454414,10.51666666666667
3,2,3874995,3874978,Service,10.426974758256938,31.557592057711343,42.07425872437801,10.51666666666667
3,3,3874978,3873517,Service,10.426974758256938,52.501233482634944,63.04790014930161,10.546666666666667
3,4,3873517,0,Return to Base,10.613950632787754,,,
