Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3877184,Service,11.406505086022856,11.406505086022857,21.976505086022858,10.57
1,2,3877184,3884175,Service,10.493951190924694,32.470456276947544,43.06712294361421,10.596666666666664
1,3,3884175,0,Return to Base,11.434411932967754,,,
2,1,0,3877173,Service,11.406505086022856,11.406505086022861,21.97650508602286,10.57
2,2,3877173,3877194,Service,10.513485983786122,32.48999106980898,43.05999106980898,10.57
2,3,3877194,0,Return to Base,11.406505086022856,,,
3,1,0,3877253,Service,11.406505086022856,11.406505086022861,21.973171752689527,10.566666666666666
3,2,3877253,3877270,Service,10.471625713368775,32.444797465058315,43.01146413172498,10.566666666666663
3,3,3877270,3877261,Service,10.471625713368775,53.48308984409376,64.04975651076043,10.56666666666667
3,4,3877261,0,Return to Base,11.406505086022856,,,
