Operator,Task,Start,Finish,Successor
1,3876835,10.853949516513865,21.200616183180532,3883139
1,3883139,31.4517778056846,41.758444472351265,3876823
1,3876823,52.00960609485534,62.35627276152201,0
2,3883130,10.853949516513865,21.16061618318053,3883118
2,3883118,31.417359175073585,41.72402584174025,3876848
2,3876848,51.97518746424433,62.32185413091099,0
