Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3888296,Service,10.54976488481449,10.54976488481449,21.79976488481449,11.25
1,2,3888296,3884954,Service,11.102320454323468,32.902085339137955,44.19541867247129,11.293333333333337
1,3,3884954,3885292,Service,11.07999497676755,55.27541364923884,66.61541364923885,11.340000000000003
1,4,3885292,0,Return to Base,10.552555569508979,,,
2,1,0,3873541,Service,10.555346254203469,10.55534625420347,22.01498260088295,11.459636346679478
2,2,3873541,3891401,Service,11.149762094129795,33.16474469501273,44.681047708358875,11.516303013346146
2,3,3891401,0,Return to Base,10.527439407258571,,,
3,1,0,3881664,Service,10.54976488481449,10.549764884814493,22.01606789816064,11.466303013346145
3,2,3881664,3890086,Service,11.130227301268366,33.14629519942902,44.61259821277517,11.466303013346149
3,3,3890086,0,Return to Base,10.552555569508979,,,
