Operator,Task,Start,Finish,Successor
1,3891477,10.549764884814493,21.839764884814493,3877523
1,3877523,32.91417849219302,44.347511825526354,0
2,3888320,10.521858037869592,21.94287460381217,3891474
2,3891474,33.020078895885185,44.46674556255185,0
