Operator,Task,Start,Finish,Successor
1,3888267,10.792554453235098,21.125887786568434,3877573
1,3877573,31.382630777461497,41.69929744412816,0
2,3890769,10.806507876707556,21.123174543374223,3884219
2,3884219,31.402243012823153,41.765576346156486,0
3,3886972,10.926507318570614,21.41317398523728,0
