CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3914035,3914033,360,429,125,201,1,388
3914033,3914035,382,416,388,393,1,388
3914035,3914793,360,429,246,426,1,128
3914793,3914035,1,230,388,393,1,128
3914035,3911928,360,429,390,394,1,56
3911928,3914035,362,420,388,393,1,56
3914035,3912474,360,429,179,217,1,314
3912474,3914035,356,417,388,393,1,314
3914035,3914795,360,429,246,426,1,128
3914795,3914035,1,230,388,393,1,128
3914035,3914798,360,429,246,426,1,128
3914798,3914035,1,230,388,393,1,128
3914035,3911921,360,429,129,199,1,383
3911921,3914035,357,426,388,393,1,383
3914035,3914752,360,429,291,826,1,0
3914752,3914035,241,747,388,393,1,0
3914035,3914011,360,429,103,196,1,416
3914011,3914035,357,417,388,393,1,416
3914035,0,360,429,0,0,1,571
0,3914035,0,0,388,393,1,571
3914033,3914035,382,416,388,393,1,28
3914035,3914033,360,429,125,201,1,28
3914033,3914793,382,416,246,426,1,191
3914793,3914033,1,230,125,201,1,191
3914033,3911928,382,416,390,394,1,29
3911928,3914033,362,420,125,201,1,29
3914033,3912474,382,416,179,217,1,323
3912474,3914033,356,417,125,201,1,323
3914033,3914795,382,416,246,426,1,191
3914795,3914033,1,230,125,201,1,191
3914033,3914798,382,416,246,426,1,191
3914798,3914033,1,230,125,201,1,191
3914033,3911921,382,416,129,199,1,393
3911921,3914033,357,426,125,201,1,393
3914033,3914752,382,416,291,826,1,0
3914752,3914033,241,747,125,201,1,0
3914033,3914011,382,416,103,196,1,426
3914011,3914033,357,417,125,201,1,426
3914033,0,382,416,0,0,1,579
0,3914033,0,0,125,201,1,579
3914793,3914035,1,230,388,393,1,420
3914035,3914793,360,429,246,426,1,420
3914793,3914033,1,230,125,201,1,123
3914033,3914793,382,416,246,426,1,123
3914793,3911928,1,230,390,394,1,421
3911928,3914793,362,420,246,426,1,421
3914793,3912474,1,230,179,217,1,178
3912474,3914793,356,417,246,426,1,178
3914793,3914795,1,230,246,426,1,278
3914795,3914793,1,230,246,426,1,278
3914793,3914798,1,230,246,426,1,278
3914798,3914793,1,230,246,426,1,278
3914793,3911921,1,230,129,199,1,129
3911921,3914793,357,426,246,426,1,129
3914793,3914752,1,230,291,826,1,0
3914752,3914793,241,747,246,426,1,0
3914793,3914011,1,230,103,196,1,100
3914011,3914793,357,417,246,426,1,100
3914793,0,1,230,0,0,1,229
0,3914793,0,0,246,426,1,229
3911928,3914035,362,420,388,393,1,46
3914035,3911928,360,429,390,394,1,46
3911928,3914033,362,420,125,201,1,379
3914033,3911928,382,416,390,394,1,379
3911928,3914793,362,420,246,426,1,137
3914793,3911928,1,230,390,394,1,137
3911928,3912474,362,420,179,217,1,305
3912474,3911928,356,417,390,394,1,305
3911928,3914795,362,420,246,426,1,137
3914795,3911928,1,230,390,394,1,137
3911928,3914798,362,420,246,426,1,137
3914798,3911928,1,230,390,394,1,137
3911928,3911921,362,420,129,199,1,374
3911921,3911928,357,426,390,394,1,374
3911928,3914752,362,420,291,826,1,0
3914752,3911928,241,747,390,394,1,0
3911928,3914011,362,420,103,196,1,407
3914011,3911928,357,417,390,394,1,407
3911928,0,362,420,0,0,1,562
0,3911928,0,0,390,394,1,562
3912474,3914035,356,417,388,393,1,40
3914035,3912474,360,429,179,217,1,40
3912474,3914033,356,417,125,201,1,373
3914033,3912474,382,416,179,217,1,373
3912474,3914793,356,417,246,426,1,143
3914793,3912474,1,230,179,217,1,143
3912474,3911928,356,417,390,394,1,41
3911928,3912474,362,420,179,217,1,41
3912474,3914795,356,417,246,426,1,143
3914795,3912474,1,230,179,217,1,143
3912474,3914798,356,417,246,426,1,143
3914798,3912474,1,230,179,217,1,143
3912474,3911921,356,417,129,199,1,368
3911921,3912474,357,426,179,217,1,368
3912474,3914752,356,417,291,826,1,0
3914752,3912474,241,747,179,217,1,0
3912474,3914011,356,417,103,196,1,401
3914011,3912474,357,417,179,217,1,401
3912474,0,356,417,0,0,1,556
0,3912474,0,0,179,217,1,556
3914795,3914035,1,230,388,393,1,420
3914035,3914795,360,429,246,426,1,420
3914795,3914033,1,230,125,201,1,123
3914033,3914795,382,416,246,426,1,123
3914795,3914793,1,230,246,426,1,278
3914793,3914795,1,230,246,426,1,278
3914795,3911928,1,230,390,394,1,421
3911928,3914795,362,420,246,426,1,421
3914795,3912474,1,230,179,217,1,178
3912474,3914795,356,417,246,426,1,178
3914795,3914798,1,230,246,426,1,278
3914798,3914795,1,230,246,426,1,278
3914795,3911921,1,230,129,199,1,129
3911921,3914795,357,426,246,426,1,129
3914795,3914752,1,230,291,826,1,0
3914752,3914795,241,747,246,426,1,0
3914795,3914011,1,230,103,196,1,100
3914011,3914795,357,417,246,426,1,100
3914795,0,1,230,0,0,1,229
0,3914795,0,0,246,426,1,229
3914798,3914035,1,230,388,393,1,420
3914035,3914798,360,429,246,426,1,420
3914798,3914033,1,230,125,201,1,123
