CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3913235,3913242,1,230,246,426,1,278
3913242,3913235,402,424,246,426,1,278
3913235,3913255,1,230,100,314,1,123
3913255,3913235,194,369,246,426,1,123
3913235,3912248,1,230,210,857,1,733
3912248,3913235,410,416,246,426,1,733
3913235,3913259,1,230,156,297,1,160
3913259,3913235,210,374,246,426,1,160
3913235,3913249,1,230,246,426,1,278
3913249,3913235,262,449,246,426,1,278
3913235,3913151,1,230,299,477,1,368
3913151,3913235,210,371,246,426,1,368
3913235,3913254,1,230,246,426,1,278
3913254,3913235,262,449,246,426,1,278
3913235,3913262,1,230,190,286,1,193
3913262,3913235,402,424,246,426,1,193
3913235,3913256,1,230,246,426,1,278
3913256,3913235,212,368,246,426,1,278
3913235,0,1,230,0,0,1,229
0,3913235,0,0,246,426,1,229
3913242,3913235,402,424,246,426,1,276
3913235,3913242,1,230,246,426,1,276
3913242,3913255,402,424,100,314,1,417
3913255,3913242,194,369,246,426,1,417
3913242,3912248,402,424,210,857,1,494
3912248,3913242,410,416,246,426,1,494
3913242,3913259,402,424,156,297,1,347
3913259,3913242,210,374,246,426,1,347
3913242,3913249,402,424,246,426,1,276
3913249,3913242,262,449,246,426,1,276
3913242,3913151,402,424,299,477,1,154
3913151,3913242,210,371,246,426,1,154
3913242,3913254,402,424,246,426,1,276
3913254,3913242,262,449,246,426,1,276
3913242,3913262,402,424,190,286,1,312
3913262,3913242,402,424,246,426,1,312
3913242,3913256,402,424,246,426,1,276
3913256,3913242,212,368,246,426,1,276
3913242,0,402,424,0,0,1,603
0,3913242,0,0,246,426,1,603
3913255,3913235,194,369,246,426,1,63
3913235,3913255,1,230,100,314,1,63
3913255,3913242,194,369,246,426,1,63
3913242,3913255,402,424,100,314,1,63
3913255,3912248,194,369,210,857,1,522
3912248,3913255,410,416,100,314,1,522
3913255,3913259,194,369,156,297,1,97
3913259,3913255,210,374,100,314,1,97
3913255,3913249,194,369,246,426,1,63
3913249,3913255,262,449,100,314,1,63
3913255,3913151,194,369,299,477,1,157
3913151,3913255,210,371,100,314,1,157
3913255,3913254,194,369,246,426,1,63
3913254,3913255,262,449,100,314,1,63
3913255,3913262,194,369,190,286,1,84
3913262,3913255,402,424,100,314,1,84
3913255,3913256,194,369,246,426,1,63
3913256,3913255,212,368,100,314,1,63
3913255,0,194,369,0,0,1,383
0,3913255,0,0,100,314,1,383
3912248,3913235,410,416,246,426,1,282
3913235,3912248,1,230,210,857,1,282
3912248,3913242,410,416,246,426,1,282
3913242,3912248,402,424,210,857,1,282
3912248,3913255,410,416,100,314,1,423
3913255,3912248,194,369,210,857,1,423
3912248,3913259,410,416,156,297,1,353
3913259,3912248,210,374,210,857,1,353
3912248,3913249,410,416,246,426,1,282
3913249,3912248,262,449,210,857,1,282
3912248,3913151,410,416,299,477,1,167
3913151,3912248,210,371,210,857,1,167
3912248,3913254,410,416,246,426,1,282
3913254,3912248,262,449,210,857,1,282
3912248,3913262,410,416,190,286,1,318
3913262,3912248,402,424,210,857,1,318
3912248,3913256,410,416,246,426,1,282
3913256,3912248,212,368,210,857,1,282
3912248,0,410,416,0,0,1,609
0,3912248,0,0,210,857,1,609
3913259,3913235,210,374,246,426,1,54
3913235,3913259,1,230,156,297,1,54
3913259,3913242,210,374,246,426,1,54
3913242,3913259,402,424,156,297,1,54
3913259,3913255,210,374,100,314,1,191
3913255,3913259,194,369,156,297,1,191
3913259,3912248,210,374,210,857,1,517
3912248,3913259,410,416,156,297,1,517
3913259,3913249,210,374,246,426,1,54
3913249,3913259,262,449,156,297,1,54
3913259,3913151,210,374,299,477,1,134
3913151,3913259,210,371,156,297,1,134
3913259,3913254,210,374,246,426,1,54
3913254,3913259,262,449,156,297,1,54
3913259,3913262,210,374,190,286,1,90
3913262,3913259,402,424,156,297,1,90
3913259,3913256,210,374,246,426,1,54
3913256,3913259,212,368,156,297,1,54
3913259,0,210,374,0,0,1,388
0,3913259,0,0,156,297,1,388
3913249,3913235,262,449,246,426,1,39
3913235,3913249,1,230,246,426,1,39
3913249,3913242,262,449,246,426,1,39
3913242,3913249,402,424,246,426,1,39
3913249,3913255,262,449,100,314,1,268
3913255,3913249,194,369,246,426,1,268
3913249,3912248,262,449,210,857,1,439
3912248,3913249,410,416,246,426,1,439
3913249,3913259,262,449,156,297,1,198
3913259,3913249,210,374,246,426,1,198
3913249,3913151,262,449,299,477,1,61
3913151,3913249,210,371,246,426,1,61
3913249,3913254,262,449,246,426,1,39
3913254,3913249,262,449,246,426,1,39
3913249,3913262,262,449,190,286,1,167
3913262,3913249,402,424,246,426,1,167
3913249,3913256,262,449,246,426,1,39
3913256,3913249,212,368,246,426,1,39
3913249,0,262,449,0,0,1,465
0,3913249,0,0,246,426,1,465
3913151,3913235,210,371,246,426,1,57
3913235,3913151,1,230,299,477,1,57
3913151,3913242,210,371,246,426,1,57
3913242,3913151,402,424,299,477,1,57
3913151,3913255,210,371,100,314,1,188
3913255,3913151,194,369,299,477,1,188
3913151,3912248,210,371,210,857,1,520
3912248,3913151,410,416,299,477,1,520
3913151,3913259,210,371,156,297,1,118
3913259,3913151,210,374,299,477,1,118
3913151,3913249,210,371,246,426,1,57
3913249,3913151,262,449,299,477,1,57
3913151,3913254,210,371,246,426,1,57
3913254,3913151,262,449,299,477,1,57
3913151,3913262,210,371,190,286,1,87
3913262,3913151,402,424,299,477,1,87
3913151,3913256,210,371,246,426,1,57
3913256,3913151,212,368,299,477,1,57
3913151,0,210,371,0,0,1,385
0,3913151,0,0,299,477,1,385
3913254,3913235,262,449,246,426,1,39
3913235,3913254,1,230,246,426,1,39
3913254,3913242,262,449,246,426,1,39
3913242,3913254,402,424,246,426,1,39
3913254,3913255,262,449,100,314,1,268
3913255,3913254,194,369,246,426,1,268
3913254,3912248,262,449,210,857,1,439
3912248,3913254,410,416,246,426,1,439
3913254,3913259,262,449,156,297,1,198
3913259,3913254,210,374,246,426,1,198
3913254,3913249,262,449,246,426,1,39
3913249,3913254,262,449,246,426,1,39
3913254,3913151,262,449,299,477,1,61
3913151,3913254,210,371,246,426,1,61
3913254,3913262,262,449,190,286,1,167
3913262,3913254,402,424,246,426,1,167
3913254,3913256,262,449,246,426,1,39
3913256,3913254,212,368,246,426,1,39
3913254,0,262,449,0,0,1,465
0,3913254,0,0,246,426,1,465
3913262,3913235,402,424,246,426,1,276
3913235,3913262,1,230,190,286,1,276
3913262,3913242,402,424,246,426,1,276
3913242,3913262,402,424,190,286,1,276
3913262,3913255,402,424,100,314,1,417
3913255,3913262,194,369,190,286,1,417
3913262,3912248,402,424,210,857,1,494
3912248,3913262,410,416,190,286,1,494
3913262,3913259,402,424,156,297,1,347
3913259,3913262,210,374,190,286,1,347
3913262,3913249,402,424,246,426,1,276
3913249,3913262,262,449,190,286,1,276
3913262,3913151,402,424,299,477,1,154
3913151,3913262,210,371,190,286,1,154
3913262,3913254,402,424,246,426,1,276
3913254,3913262,262,449,190,286,1,276
3913262,3913256,402,424,246,426,1,276
3913256,3913262,212,368,190,286,1,276
3913262,0,402,424,0,0,1,603
0,3913262,0,0,190,286,1,603
3913256,3913235,212,368,246,426,1,58
3913235,3913256,1,230,246,426,1,58
3913256,3913242,212,368,246,426,1,58
3913242,3913256,402,424,246,426,1,58
3913256,3913255,212,368,100,314,1,187
3913255,3913256,194,369,246,426,1,187
3913256,3912248,212,368,210,857,1,521
3912248,3913256,410,416,246,426,1,521
3913256,3913259,212,368,156,297,1,117
3913259,3913256,210,374,246,426,1,117
3913256,3913249,212,368,246,426,1,58
3913249,3913256,262,449,246,426,1,58
3913256,3913151,212,368,299,477,1,138
3913151,3913256,210,371,246,426,1,138
3913256,3913254,212,368,246,426,1,58
3913254,3913256,262,449,246,426,1,58
3913256,3913262,212,368,190,286,1,86
3913262,3913256,402,424,246,426,1,86
3913256,0,212,368,0,0,1,384
0,3913256,0,0,246,426,1,384
0,3913235,0,0,246,426,1,430
3913235,0,1,230,0,0,1,430
0,3913242,0,0,246,426,1,430
3913242,0,402,424,0,0,1,430
0,3913255,0,0,100,314,1,318
3913255,0,194,369,0,0,1,318
0,3912248,0,0,210,857,1,894
3912248,0,410,416,0,0,1,894
0,3913259,0,0,156,297,1,300
3913259,0,210,374,0,0,1,300
0,3913249,0,0,246,426,1,430
3913249,0,262,449,0,0,1,430
0,3913151,0,0,299,477,1,510
3913151,0,210,371,0,0,1,510
0,3913254,0,0,246,426,1,430
3913254,0,262,449,0,0,1,430
0,3913262,0,0,190,286,1,289
3913262,0,402,424,0,0,1,289
0,3913256,0,0,246,426,1,430
3913256,0,212,368,0,0,1,430
