CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3913674,3913666,343,432,246,426,1,101
3913666,3913674,1,230,322,349,1,101
3913674,3911728,343,432,136,459,1,271
3911728,3913674,397,419,322,349,1,271
3913674,3911431,343,432,179,220,1,289
3911431,3913674,359,412,322,349,1,289
3913674,3913675,343,432,246,426,1,101
3913675,3913674,347,423,322,349,1,101
3913674,3913682,343,432,246,426,1,101
3913682,3913674,256,409,322,349,1,101
3913674,3913685,343,432,246,426,1,101
3913685,3913674,1,230,322,349,1,101
3913674,3913699,343,432,136,459,1,271
3913699,3913674,397,419,322,349,1,271
3913674,3913658,343,432,233,746,1,324
3913658,3913674,410,414,322,349,1,324
3913674,3913694,343,432,246,426,1,101
3913694,3913674,1,230,322,349,1,101
3913674,0,343,432,0,0,1,549
0,3913674,0,0,322,349,1,549
3913666,3913674,1,230,322,349,1,367
3913674,3913666,343,432,246,426,1,367
3913666,3911728,1,230,136,459,1,0
3911728,3913666,397,419,246,426,1,0
3913666,3911431,1,230,179,220,1,177
3911431,3913666,359,412,246,426,1,177
3913666,3913675,1,230,246,426,1,278
3913675,3913666,347,423,246,426,1,278
3913666,3913682,1,230,246,426,1,278
3913682,3913666,256,409,246,426,1,278
3913666,3913685,1,230,246,426,1,278
3913685,3913666,1,230,246,426,1,278
3913666,3913699,1,230,136,459,1,0
3913699,3913666,397,419,246,426,1,0
3913666,3913658,1,230,233,746,1,621
3913658,3913666,410,414,246,426,1,621
3913666,3913694,1,230,246,426,1,278
3913694,3913666,1,230,246,426,1,278
3913666,0,1,230,0,0,1,229
0,3913666,0,0,246,426,1,229
3911728,3913674,397,419,322,349,1,0
3913674,3911728,343,432,136,459,1,0
3911728,3913666,397,419,246,426,1,242
3913666,3911728,1,230,136,459,1,242
3911728,3911431,397,419,179,220,1,334
3911431,3911728,359,412,136,459,1,334
3911728,3913675,397,419,246,426,1,242
3913675,3911728,347,423,136,459,1,242
3911728,3913682,397,419,246,426,1,242
3913682,3911728,256,409,136,459,1,242
3911728,3913685,397,419,246,426,1,242
3913685,3911728,1,230,136,459,1,242
3911728,3913699,397,419,136,459,1,363
3913699,3911728,397,419,136,459,1,363
3911728,3913658,397,419,233,746,1,355
3913658,3911728,410,414,136,459,1,355
3911728,3913694,397,419,246,426,1,242
3913694,3911728,1,230,136,459,1,242
3911728,0,397,419,0,0,1,592
0,3911728,0,0,136,459,1,592
3911431,3913674,359,412,322,349,1,0
3913674,3911431,343,432,179,220,1,0
3911431,3913666,359,412,246,426,1,145
3913666,3911431,1,230,179,220,1,145
3911431,3911728,359,412,136,459,1,325
3911728,3911431,397,419,179,220,1,325
3911431,3913675,359,412,246,426,1,145
3913675,3911431,347,423,179,220,1,145
3911431,3913682,359,412,246,426,1,145
3913682,3911431,256,409,179,220,1,145
3911431,3913685,359,412,246,426,1,145
3913685,3911431,1,230,179,220,1,145
3911431,3913699,359,412,136,459,1,325
3913699,3911431,397,419,179,220,1,325
3911431,3913658,359,412,233,746,1,342
3913658,3911431,410,414,179,220,1,342
3911431,3913694,359,412,246,426,1,145
3913694,3911431,1,230,179,220,1,145
3911431,0,359,412,0,0,1,554
0,3911431,0,0,179,220,1,554
3913675,3913674,347,423,322,349,1,0
3913674,3913675,343,432,246,426,1,0
3913675,3913666,347,423,246,426,1,104
3913666,3913675,1,230,246,426,1,104
3913675,3911728,347,423,136,459,1,274
3911728,3913675,397,419,246,426,1,274
3913675,3911431,347,423,179,220,1,292
3911431,3913675,359,412,246,426,1,292
3913675,3913682,347,423,246,426,1,104
3913682,3913675,256,409,246,426,1,104
3913675,3913685,347,423,246,426,1,104
3913685,3913675,1,230,246,426,1,104
