CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3912587,3912689,1,230,242,416,1,274
3912689,3912587,1,230,246,426,1,274
3912587,3912676,1,230,149,441,1,0
3912676,3912587,212,368,246,426,1,0
3912587,3911694,1,230,180,457,1,300
3911694,3912587,401,416,246,426,1,300
3912587,3912691,1,230,298,469,1,377
3912691,3912587,230,454,246,426,1,377
3912587,3912702,1,230,242,416,1,274
3912702,3912587,1,230,246,426,1,274
3912587,3912705,1,230,180,457,1,300
3912705,3912587,401,416,246,426,1,300
3912587,3912711,1,230,242,416,1,274
3912711,3912587,343,434,246,426,1,274
3912587,3912712,1,230,242,416,1,274
3912712,3912587,1,230,246,426,1,274
3912587,3912718,1,230,242,416,1,274
3912718,3912587,1,230,246,426,1,274
3912587,0,1,230,0,0,1,229
0,3912587,0,0,246,426,1,229
3912689,3912587,1,230,246,426,1,278
3912587,3912689,1,230,242,416,1,278
3912689,3912676,1,230,149,441,1,0
3912676,3912689,212,368,242,416,1,0
3912689,3911694,1,230,180,457,1,300
3911694,3912689,401,416,242,416,1,300
3912689,3912691,1,230,298,469,1,377
3912691,3912689,230,454,242,416,1,377
3912689,3912702,1,230,242,416,1,274
3912702,3912689,1,230,242,416,1,274
3912689,3912705,1,230,180,457,1,300
3912705,3912689,401,416,242,416,1,300
3912689,3912711,1,230,242,416,1,274
3912711,3912689,343,434,242,416,1,274
3912689,3912712,1,230,242,416,1,274
3912712,3912689,1,230,242,416,1,274
3912689,3912718,1,230,242,416,1,274
3912718,3912689,1,230,242,416,1,274
3912689,0,1,230,0,0,1,229
0,3912689,0,0,242,416,1,229
3912676,3912587,212,368,246,426,1,58
3912587,3912676,1,230,149,441,1,58
3912676,3912689,212,368,242,416,1,48
3912689,3912676,1,230,149,441,1,48
3912676,3911694,212,368,180,457,1,88
3911694,3912676,401,416,149,441,1,88
3912676,3912691,212,368,298,469,1,146
3912691,3912676,230,454,149,441,1,146
3912676,3912702,212,368,242,416,1,48
3912702,3912676,1,230,149,441,1,48
3912676,3912705,212,368,180,457,1,88
3912705,3912676,401,416,149,441,1,88
3912676,3912711,212,368,242,416,1,48
3912711,3912676,343,434,149,441,1,48
3912676,3912712,212,368,242,416,1,48
3912712,3912676,1,230,149,441,1,48
3912676,3912718,212,368,242,416,1,48
3912718,3912676,1,230,149,441,1,48
3912676,0,212,368,0,0,1,384
0,3912676,0,0,149,441,1,384
3911694,3912587,401,416,246,426,1,272
3912587,3911694,1,230,180,457,1,272
3911694,3912689,401,416,242,416,1,182
3912689,3911694,1,230,180,457,1,182
3911694,3912676,401,416,149,441,1,331
3912676,3911694,212,368,180,457,1,331
3911694,3912691,401,416,298,469,1,168
3912691,3911694,230,454,180,457,1,168
3911694,3912702,401,416,242,416,1,182
3912702,3911694,1,230,180,457,1,182
3911694,3912705,401,416,180,457,1,318
3912705,3911694,401,416,180,457,1,318
3911694,3912711,401,416,242,416,1,182
3912711,3911694,343,434,180,457,1,182
3911694,3912712,401,416,242,416,1,182
3912712,3911694,1,230,180,457,1,182
3911694,3912718,401,416,242,416,1,182
3912718,3911694,1,230,180,457,1,182
3911694,0,401,416,0,0,1,599
0,3911694,0,0,180,457,1,599
3912691,3912587,230,454,246,426,1,32
3912587,3912691,1,230,298,469,1,32
3912691,3912689,230,454,242,416,1,42
3912689,3912691,1,230,298,469,1,42
3912691,3912676,230,454,149,441,1,117
3912676,3912691,212,368,298,469,1,117
3912691,3911694,230,454,180,457,1,94
3911694,3912691,401,416,298,469,1,94
3912691,3912702,230,454,242,416,1,42
3912702,3912691,1,230,298,469,1,42
3912691,3912705,230,454,180,457,1,94
3912705,3912691,401,416,298,469,1,94
3912691,3912711,230,454,242,416,1,42
3912711,3912691,343,434,298,469,1,42
3912691,3912712,230,454,242,416,1,42
3912712,3912691,1,230,298,469,1,42
3912691,3912718,230,454,242,416,1,42
3912718,3912691,1,230,298,469,1,42
3912691,0,230,454,0,0,1,568
0,3912691,0,0,298,469,1,568
3912702,3912587,1,230,246,426,1,278
3912587,3912702,1,230,242,416,1,278
3912702,3912689,1,230,242,416,1,274
3912689,3912702,1,230,242,416,1,274
3912702,3912676,1,230,149,441,1,0
3912676,3912702,212,368,242,416,1,0
3912702,3911694,1,230,180,457,1,300
3911694,3912702,401,416,242,416,1,300
3912702,3912691,1,230,298,469,1,377
3912691,3912702,230,454,242,416,1,377
3912702,3912705,1,230,180,457,1,300
3912705,3912702,401,416,242,416,1,300
3912702,3912711,1,230,242,416,1,274
3912711,3912702,343,434,242,416,1,274
3912702,3912712,1,230,242,416,1,274
3912712,3912702,1,230,242,416,1,274
3912702,3912718,1,230,242,416,1,274
3912718,3912702,1,230,242,416,1,274
3912702,0,1,230,0,0,1,229
0,3912702,0,0,242,416,1,229
3912705,3912587,401,416,246,426,1,272
3912587,3912705,1,230,180,457,1,272
3912705,3912689,401,416,242,416,1,182
3912689,3912705,1,230,180,457,1,182
3912705,3912676,401,416,149,441,1,331
3912676,3912705,212,368,180,457,1,331
3912705,3911694,401,416,180,457,1,318
3911694,3912705,401,416,180,457,1,318
3912705,3912691,401,416,298,469,1,168
3912691,3912705,230,454,180,457,1,168
3912705,3912702,401,416,242,416,1,182
3912702,3912705,1,230,180,457,1,182
3912705,3912711,401,416,242,416,1,182
3912711,3912705,343,434,180,457,1,182
3912705,3912712,401,416,242,416,1,182
3912712,3912705,1,230,180,457,1,182
3912705,3912718,401,416,242,416,1,182
3912718,3912705,1,230,180,457,1,182
3912705,0,401,416,0,0,1,599
0,3912705,0,0,180,457,1,599
3912711,3912587,343,434,246,426,1,98
3912587,3912711,1,230,242,416,1,98
3912711,3912689,343,434,242,416,1,123
3912689,3912711,1,230,242,416,1,123
3912711,3912676,343,434,149,441,1,242
3912676,3912711,212,368,242,416,1,242
3912711,3911694,343,434,180,457,1,217
3911694,3912711,401,416,242,416,1,217
3912711,3912691,343,434,298,469,1,88
3912691,3912711,230,454,242,416,1,88
3912711,3912702,343,434,242,416,1,123
3912702,3912711,1,230,242,416,1,123
3912711,3912705,343,434,180,457,1,217
3912705,3912711,401,416,242,416,1,217
3912711,3912712,343,434,242,416,1,123
3912712,3912711,1,230,242,416,1,123
3912711,3912718,343,434,242,416,1,123
3912718,3912711,1,230,242,416,1,123
3912711,0,343,434,0,0,1,546
0,3912711,0,0,242,416,1,546
3912712,3912587,1,230,246,426,1,278
3912587,3912712,1,230,242,416,1,278
3912712,3912689,1,230,242,416,1,274
3912689,3912712,1,230,242,416,1,274
3912712,3912676,1,230,149,441,1,0
3912676,3912712,212,368,242,416,1,0
3912712,3911694,1,230,180,457,1,300
3911694,3912712,401,416,242,416,1,300
3912712,3912691,1,230,298,469,1,377
3912691,3912712,230,454,242,416,1,377
3912712,3912702,1,230,242,416,1,274
3912702,3912712,1,230,242,416,1,274
3912712,3912705,1,230,180,457,1,300
3912705,3912712,401,416,242,416,1,300
3912712,3912711,1,230,242,416,1,274
3912711,3912712,343,434,242,416,1,274
3912712,3912718,1,230,242,416,1,274
3912718,3912712,1,230,242,416,1,274
3912712,0,1,230,0,0,1,229
0,3912712,0,0,242,416,1,229
3912718,3912587,1,230,246,426,1,278
3912587,3912718,1,230,242,416,1,278
3912718,3912689,1,230,242,416,1,274
3912689,3912718,1,230,242,416,1,274
3912718,3912676,1,230,149,441,1,0
3912676,3912718,212,368,242,416,1,0
3912718,3911694,1,230,180,457,1,300
3911694,3912718,401,416,242,416,1,300
3912718,3912691,1,230,298,469,1,377
3912691,3912718,230,454,242,416,1,377
3912718,3912702,1,230,242,416,1,274
3912702,3912718,1,230,242,416,1,274
3912718,3912705,1,230,180,457,1,300
3912705,3912718,401,416,242,416,1,300
3912718,3912711,1,230,242,416,1,274
3912711,3912718,343,434,242,416,1,274
3912718,3912712,1,230,242,416,1,274
3912712,3912718,1,230,242,416,1,274
3912718,0,1,230,0,0,1,229
0,3912718,0,0,242,416,1,229
0,3912587,0,0,246,426,1,430
3912587,0,1,230,0,0,1,430
0,3912689,0,0,242,416,1,421
3912689,0,1,230,0,0,1,421
0,3912676,0,0,149,441,1,0
3912676,0,212,368,0,0,1,0
0,3911694,0,0,180,457,1,477
3911694,0,401,416,0,0,1,477
0,3912691,0,0,298,469,1,518
3912691,0,230,454,0,0,1,518
0,3912702,0,0,242,416,1,421
3912702,0,1,230,0,0,1,421
