CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,DISTANCE
2562122714,3911668,6,60,POSIZIONAMENTO INTERI,2,3803513,58,100,338,0,M0-D68-03,STOCK,PIAZZALE NUOVO,29,M3-BO-13,S_CO,BOX PRONTI CONTAINER,6,194,373,0,9/11/2022 5:06:35 AM,9/11/2022 6:34:38 AM,9/11/2022 6:38:58 AM,4,1385266,1308385,40286929,2678674,450992,0,3,3,775102,NATURE MOOD GLACIER GLOSS.9MM 60X120 RET,1664,,1,9/11/2022 6:36:48 AM,2,109
2562122714,3911908,6,60,POSIZIONAMENTO INTERI,1,3803522,58,100,338,0,M0-D68-03,STOCK,PIAZZALE NUOVO,29,M3-BO-13,S_CO,BOX PRONTI CONTAINER,6,194,373,0,9/11/2022 6:36:50 AM,9/11/2022 6:39:01 AM,9/11/2022 6:41:57 AM,3,1385266,1308385,40286929,2678674,450992,0,3,3,775102,NATURE MOOD GLACIER GLOSS.9MM 60X120 RET,1664,,1,9/11/2022 6:40:40 AM,2,109
2562122714,3911667,6,60,POSIZIONAMENTO INTERI,2,3803531,58,182,288,0,M0-C90-01,STOCK,PIAZZALE NUOVO,3,M3-BO-13,S_CO,BOX PRONTI CONTAINER,6,194,373,0,9/11/2022 5:06:34 AM,9/11/2022 6:41:59 AM,9/11/2022 6:46:27 AM,4,1385265,1308385,40286930,2678664,455854,0,2,2,775096,NATURE MOOD RAINFORE. COMF.9MM 60X120 RE,1664,,1,9/11/2022 6:45:04 AM,3,89
2562122835,3911987,5,15,CARICO DA MAG AUTO,1,3803578,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-03,S_CO,BOX PRONTI CONTAINER,5,241,369,0,9/11/2022 7:04:47 AM,9/11/2022 7:04:49 AM,9/11/2022 7:06:07 AM,1,1385399,1308945,0,0,0,0,1,1,774903,NATURE MOOD GLACIER GLOS 6M 60X120 RT,938,760,1,9/11/2022 7:05:06 AM,0,75
2562123643,3911941,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3803625,86,390,394,0,0,STOCK,0,-,M3-CL-05,S_CANT,Cantilever M3,-,376,419,2602,9/11/2022 6:41:09 AM,9/11/2022 7:20:10 AM,9/11/2022 7:21:46 AM,2,1385380,1309423,0,0,0,0,1,1,,,,,,9/11/2022 7:20:41 AM,1,29
2562123289,3911930,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3803701,86,390,393,0,0,STOCK,0,-,M3-CL-05,S_CANT,Cantilever M3,-,359,420,3192,9/11/2022 6:40:18 AM,9/11/2022 7:42:03 AM,9/11/2022 7:43:47 AM,2,1385368,1309039,0,0,0,0,1,1,,,,,,9/11/2022 7:42:46 AM,1,83
2562123030,3911660,6,60,POSIZIONAMENTO INTERI,1,3803722,58,115,454,0,M3-61B-02,STOCK,PIAZZALE LATO NORD,9,M3-BO-460,S_CA,BOX PRONTI CAMION,1,398,436,0,9/11/2022 5:05:31 AM,9/11/2022 7:49:22 AM,9/11/2022 7:53:20 AM,4,1385257,1308721,40287463,186239,277059,0,6,6,738661,INDUSTRIAL PLOMB NAT 80x80 RET,2381,,1,9/11/2022 7:51:09 AM,2,332
2562123030,3912104,8,60,POSIZIONAMENTO INTERI,1,3803771,40,115,454,0,M3-61B-02,STOCK,PIAZZALE LATO NORD,9,M3-BO-460,S_CA,BOX PRONTI CAMION,1,398,436,0,9/11/2022 7:51:19 AM,9/11/2022 8:01:55 AM,9/11/2022 8:36:23 AM,34,1385257,1308721,40287463,186239,277059,0,6,6,738661,INDUSTRIAL PLOMB NAT 80x80 RET,2381,,1,9/11/2022 8:15:08 AM,13,332
2562123007,3912122,5,15,CARICO DA MAG AUTO,1,3803752,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,9/11/2022 8:06:01 AM,9/11/2022 8:06:15 AM,9/11/2022 8:07:50 AM,2,1385428,1308689,0,0,0,0,1,1,775048,HERITAGE LUXE AZURE GLOSS.9MM 60X120 RET,28,280,1,9/11/2022 8:06:54 AM,1,367
2562121495,3912132,5,15,CARICO DA MAG AUTO,1,3803761,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,9/11/2022 8:08:33 AM,9/11/2022 8:09:29 AM,9/11/2022 8:11:01 AM,2,1385430,1307056,0,0,0,0,1,1,756684,STONES 2.0 AR.WHITE MAT.MOSAICO 5X5,575,760,1,9/11/2022 8:10:09 AM,1,367
