CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,DISTANCE
2562123547,3914801,5,15,CARICO DA MAG AUTO,1,3806251,64,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,2,10/11/2022 6:06:33 AM,10/11/2022 6:10:12 AM,10/11/2022 6:11:51 AM,2,1386064,1309323,0,0,0,0,1,1,755567,B&W WHITE NATURALE 60X120 RET,28,260,1,10/11/2022 6:10:45 AM,1,367
2562124105,3914038,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3806260,65,138,225,0,PRE-BOX-1A,PRE_BOX,AREA PRE-BOX PLANT2,8,M3-CL-03,S_CANT,Cantilever M3,-,376,411,2592,9/11/2022 6:50:20 PM,10/11/2022 6:10:17 AM,10/11/2022 6:15:55 AM,6,1386000,1309918,0,0,0,0,1,1,,,,,,10/11/2022 6:13:26 AM,3,404
2562123388,3914804,5,15,CARICO DA MAG AUTO,1,3806257,64,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,10/11/2022 6:07:53 AM,10/11/2022 6:11:53 AM,10/11/2022 6:13:40 AM,2,1386065,1309145,0,0,0,0,1,1,765265,BUILDTECH 2.0 CE BONE NAT 60X60 RET,128,360,1,10/11/2022 6:12:39 AM,1,367
2562123556,3914808,5,15,CARICO DA MAG AUTO,1,3806265,64,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,4,10/11/2022 6:08:59 AM,10/11/2022 6:13:42 AM,10/11/2022 6:15:28 AM,2,1386066,1309334,0,0,0,0,1,1,738816,INDUSTRIAL IVORY NAT 60x120 RET,412,520,1,10/11/2022 6:14:23 AM,1,367
2562123270,3914763,8,61,POSIZIONAMENTO DA STOCK A PICK_FTR,1,3806270,45,274,832,0,M1-CH-01,STOCK,MAGAZZINO COPERTO,3,M1-PIK-P10,PICK_FTR,PICKING MANUALE M1,1,236,747,0,10/11/2022 5:52:17 AM,10/11/2022 6:14:51 AM,10/11/2022 6:17:33 AM,3,1385782,1309019,40287887,583297,191713,27,0,1,748519,"I CLASSICI DEC.WO.WHITE 26,5X180 RET",0,531,4,10/11/2022 6:16:48 AM,2,141
2562123052,3914809,5,15,CARICO DA MAG AUTO,1,3806268,64,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,10/11/2022 6:10:25 AM,10/11/2022 6:15:30 AM,10/11/2022 6:18:41 AM,3,1386067,1308742,0,0,0,0,1,1,753298,I CLASSICI CAL.GOLD MATTE 60x60 RET,48,260,7,10/11/2022 6:16:11 AM,1,367
2562123501,3911936,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3806280,65,193,220,0,PRE-BOX-2B,PRE_BOX,AREA PRE-BOX PLANT2,9,M3-CL-05,S_CANT,Cantilever M3,-,354,421,2602,9/11/2022 6:40:45 AM,10/11/2022 6:15:57 AM,10/11/2022 6:22:21 AM,6,1385374,1309269,0,0,0,0,1,1,,,,,,10/11/2022 6:18:42 AM,3,0
2562123866,3914777,8,61,POSIZIONAMENTO DA STOCK A PICK_FTR,1,3806277,45,263,854,0,M1-CD-01,STOCK,MAGAZZINO COPERTO,9,M1-PIK-P11,PICK_FTR,PICKING MANUALE M1,1,239,747,0,10/11/2022 5:56:37 AM,10/11/2022 6:17:35 AM,10/11/2022 6:19:25 AM,2,1386019,1309665,40288890,1728442,463085,13,0,1,765404,ONYX&MORE GOLDEN ONYX SAT.80X180 RET,415,700,4,10/11/2022 6:18:36 AM,1,149
2562123253,3911917,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3806279,40,390,393,0,0,STOCK,0,-,M3-CL-06,S_CANT,Cantilever M3,-,355,426,52,9/11/2022 6:39:04 AM,10/11/2022 6:17:58 AM,10/11/2022 6:19:33 AM,2,1385355,1308999,0,0,0,0,1,1,,,,,,10/11/2022 6:18:39 AM,1,88
2562123674,3912477,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3806292,86,130,184,0,PRE-BO-11A,PRE_BOX,AREA PRE-BOX PLANT2,4,M3-CL-05,S_CANT,Cantilever M3,-,355,421,37,9/11/2022 10:14:25 AM,10/11/2022 6:18:27 AM,10/11/2022 6:25:53 AM,7,1385547,1309463,0,0,0,0,1,1,,,,,,10/11/2022 6:24:36 AM,6,0
