CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3913101,3913081,194,375,246,426,1,57
3913081,3913101,347,426,100,337,1,57
3913101,3913110,194,375,156,297,1,102
3913110,3913101,210,374,100,337,1,102
3913101,3911704,194,375,100,338,1,106
3911704,3913101,194,375,100,337,1,106
3913101,3913083,194,375,246,426,1,57
3913083,3913101,1,230,100,337,1,57
3913101,3913121,194,375,100,314,1,172
3913121,3913101,194,369,100,337,1,172
3913101,3913117,194,375,190,286,1,90
3913117,3913101,401,417,100,337,1,90
3913101,3913124,194,375,156,297,1,102
3913124,3913101,210,374,100,337,1,102
3913101,3913088,194,375,246,426,1,57
3913088,3913101,1,230,100,337,1,57
3913101,3913125,194,375,106,220,1,206
3913125,3913101,359,437,100,337,1,206
3913101,0,194,375,0,0,1,388
0,3913101,0,0,100,337,1,388
3913081,3913101,347,426,100,337,1,288
3913101,3913081,194,375,246,426,1,288
3913081,3913110,347,426,156,297,1,286
3913110,3913081,210,374,246,426,1,286
3913081,3911704,347,426,100,338,1,287
3911704,3913081,194,375,246,426,1,287
3913081,3913083,347,426,246,426,1,104
3913083,3913081,1,230,246,426,1,104
3913081,3913121,347,426,100,314,1,356
3913121,3913081,194,369,246,426,1,356
3913081,3913117,347,426,190,286,1,254
3913117,3913081,401,417,246,426,1,254
3913081,3913124,347,426,156,297,1,286
3913124,3913081,210,374,246,426,1,286
3913081,3913088,347,426,246,426,1,104
3913088,3913081,1,230,246,426,1,104
3913081,3913125,347,426,106,220,1,387
3913125,3913081,359,437,246,426,1,387
3913081,0,347,426,0,0,1,552
0,3913081,0,0,246,426,1,552
3913110,3913101,210,374,100,337,1,123
3913101,3913110,194,375,156,297,1,123
3913110,3913081,210,374,246,426,1,54
3913081,3913110,347,426,156,297,1,54
3913110,3911704,210,374,100,338,1,122
3911704,3913110,194,375,156,297,1,122
3913110,3913083,210,374,246,426,1,54
3913083,3913110,1,230,156,297,1,54
3913110,3913121,210,374,100,314,1,191
3913121,3913110,194,369,156,297,1,191
3913110,3913117,210,374,190,286,1,90
3913117,3913110,401,417,156,297,1,90
3913110,3913124,210,374,156,297,1,121
3913124,3913110,210,374,156,297,1,121
3913110,3913088,210,374,246,426,1,54
3913088,3913110,1,230,156,297,1,54
3913110,3913125,210,374,106,220,1,223
3913125,3913110,359,437,156,297,1,223
3913110,0,210,374,0,0,1,388
0,3913110,0,0,156,297,1,388
3911704,3913101,194,375,100,337,1,107
3913101,3911704,194,375,100,338,1,107
3911704,3913081,194,375,246,426,1,57
3913081,3911704,347,426,100,338,1,57
3911704,3913110,194,375,156,297,1,102
3913110,3911704,210,374,100,338,1,102
3911704,3913083,194,375,246,426,1,57
3913083,3911704,1,230,100,338,1,57
3911704,3913121,194,375,100,314,1,172
3913121,3911704,194,369,100,338,1,172
3911704,3913117,194,375,190,286,1,90
3913117,3911704,401,417,100,338,1,90
3911704,3913124,194,375,156,297,1,102
3913124,3911704,210,374,100,338,1,102
3911704,3913088,194,375,246,426,1,57
3913088,3911704,1,230,100,338,1,57
3911704,3913125,194,375,106,220,1,206
3913125,3911704,359,437,100,338,1,206
3911704,0,194,375,0,0,1,388
0,3911704,0,0,100,338,1,388
3913083,3913101,1,230,100,337,1,146
3913101,3913083,194,375,246,426,1,146
3913083,3913081,1,230,246,426,1,278
3913081,3913083,347,426,246,426,1,278
3913083,3913110,1,230,156,297,1,160
3913110,3913083,210,374,246,426,1,160
3913083,3911704,1,230,100,338,1,145
3911704,3913083,194,375,246,426,1,145
3913083,3913121,1,230,100,314,1,123
3913121,3913083,194,369,246,426,1,123
3913083,3913117,1,230,190,286,1,193
3913117,3913083,401,417,246,426,1,193
3913083,3913124,1,230,156,297,1,160
3913124,3913083,210,374,246,426,1,160
3913083,3913088,1,230,246,426,1,278
3913088,3913083,1,230,246,426,1,278
3913083,3913125,1,230,106,220,1,103
3913125,3913083,359,437,246,426,1,103
3913083,0,1,230,0,0,1,229
0,3913083,0,0,246,426,1,229
3913121,3913101,194,369,100,337,1,102
3913101,3913121,194,375,100,314,1,102
3913121,3913081,194,369,246,426,1,63
3913081,3913121,347,426,100,314,1,63
3913121,3913110,194,369,156,297,1,97
3913110,3913121,210,374,100,314,1,97
3913121,3911704,194,369,100,338,1,101
3911704,3913121,194,375,100,314,1,101
3913121,3913083,194,369,246,426,1,63
3913083,3913121,1,230,100,314,1,63
3913121,3913117,194,369,190,286,1,84
3913117,3913121,401,417,100,314,1,84
3913121,3913124,194,369,156,297,1,97
3913124,3913121,210,374,100,314,1,97
3913121,3913088,194,369,246,426,1,63
3913088,3913121,1,230,100,314,1,63
3913121,3913125,194,369,106,220,1,201
3913125,3913121,359,437,100,314,1,201
3913121,0,194,369,0,0,1,383
0,3913121,0,0,100,314,1,383
3913117,3913101,401,417,100,337,1,346
3913101,3913117,194,375,190,286,1,346
3913117,3913081,401,417,246,426,1,273
3913081,3913117,347,426,190,286,1,273
3913117,3913110,401,417,156,297,1,344
3913110,3913117,210,374,190,286,1,344
3913117,3911704,401,417,100,338,1,345
3911704,3913117,194,375,190,286,1,345
3913117,3913083,401,417,246,426,1,273
3913083,3913117,1,230,190,286,1,273
3913117,3913121,401,417,100,314,1,414
3913121,3913117,194,369,190,286,1,414
3913117,3913124,401,417,156,297,1,344
3913124,3913117,210,374,190,286,1,344
3913117,3913088,401,417,246,426,1,273
3913088,3913117,1,230,190,286,1,273
3913117,3913125,401,417,106,220,1,444
3913125,3913117,359,437,190,286,1,444
3913117,0,401,417,0,0,1,600
0,3913117,0,0,190,286,1,600
3913124,3913101,210,374,100,337,1,123
3913101,3913124,194,375,156,297,1,123
3913124,3913081,210,374,246,426,1,54
3913081,3913124,347,426,156,297,1,54
3913124,3913110,210,374,156,297,1,121
3913110,3913124,210,374,156,297,1,121
