CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,DISTANCE
2562122990,3913165,6,60,POSIZIONAMENTO INTERI,1,3804700,64,156,297,0,M0-D08-02,STOCK,PIAZZALE NUOVO,35,M3-BO-11,S_CO,BOX PRONTI CONTAINER,5,210,374,0,9/11/2022 2:09:41 PM,9/11/2022 2:11:36 PM,9/11/2022 2:14:44 PM,3,1385277,1308669,40287397,1837542,452312,0,17,17,768290,SENSI WHITE DUST 60X120 RET,1850,,1,9/11/2022 2:13:14 PM,2,115
2562123574,3913166,6,60,POSIZIONAMENTO INTERI,1,3804711,58,100,314,0,M0-D68-03,STOCK,PIAZZALE NUOVO,13,M3-BO-13,S_CO,BOX PRONTI CONTAINER,9,194,369,0,9/11/2022 2:09:59 PM,9/11/2022 2:11:47 PM,9/11/2022 2:16:45 PM,5,1385292,1309346,40288382,585738,461247,0,10,10,749119,BUILDTECH GG MUD NAT 30X60 RET,5119,,1,9/11/2022 2:16:25 PM,5,124
2562123774,3912842,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3804705,65,108,212,0,PRE-BOX-04,PRE_BOX,AREA PRE-BOX PLANT2,5,M3-CL-10,S_CANT,Cantilever M3,-,359,442,67,9/11/2022 12:10:10 PM,9/11/2022 2:11:52 PM,9/11/2022 2:16:41 PM,5,1385668,1309563,0,0,0,0,1,1,,,,,,9/11/2022 2:14:40 PM,3,386
2562123576,3913179,6,60,POSIZIONAMENTO INTERI,1,3804699,40,100,337,0,M0-D68-03,STOCK,PIAZZALE NUOVO,28,M3-BO-13,S_CO,BOX PRONTI CONTAINER,5,194,375,0,9/11/2022 2:11:14 PM,9/11/2022 2:12:02 PM,9/11/2022 2:16:18 PM,4,1385289,1309348,40288384,585738,461247,0,3,3,749119,BUILDTECH GG MUD NAT 30X60 RET,5119,,1,9/11/2022 2:13:06 PM,1,107
2562121510,3913132,5,15,CARICO DA MAG AUTO,1,3804698,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,13,402,424,0,9/11/2022 2:03:25 PM,9/11/2022 2:12:26 PM,9/11/2022 2:14:13 PM,2,1385786,1307060,0,0,0,0,1,1,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,968,760,1,9/11/2022 2:13:03 PM,1,192
2562121510,3913156,5,15,CARICO DA MAG AUTO,1,3804704,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-110,S_CA,BOX PRONTI CAMION,33,262,451,0,9/11/2022 2:07:19 PM,9/11/2022 2:14:15 PM,9/11/2022 2:14:51 PM,1,1385787,1307060,0,0,0,0,1,1,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,968,760,1,9/11/2022 2:14:24 PM,0,59
2562121509,3913182,6,60,POSIZIONAMENTO INTERI,1,3804717,83,190,286,0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,8,401,417,0,9/11/2022 2:11:31 PM,9/11/2022 2:14:36 PM,9/11/2022 2:20:19 PM,6,1385275,1307059,40284775,1741075,227884,0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,2903,,1,9/11/2022 2:18:01 PM,3,287
2562122990,3913193,6,60,POSIZIONAMENTO INTERI,2,3804718,64,156,297,0,M0-D08-02,STOCK,PIAZZALE NUOVO,35,M3-BO-11,S_CO,BOX PRONTI CONTAINER,5,210,374,0,9/11/2022 2:13:35 PM,9/11/2022 2:14:46 PM,9/11/2022 2:20:16 PM,6,1385277,1308669,40287397,1837542,452312,0,17,17,768290,SENSI WHITE DUST 60X120 RET,1850,,1,9/11/2022 2:18:07 PM,3,115
2562121510,3913161,5,15,CARICO DA MAG AUTO,1,3804707,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-110,S_CA,BOX PRONTI CAMION,33,262,451,0,9/11/2022 2:08:51 PM,9/11/2022 2:14:53 PM,9/11/2022 2:15:34 PM,1,1385788,1307060,0,0,0,0,1,1,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,968,780,1,9/11/2022 2:15:10 PM,0,59
2562121510,3913167,5,15,CARICO DA MAG AUTO,1,3804710,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-110,S_CA,BOX PRONTI CAMION,33,262,451,0,9/11/2022 2:10:40 PM,9/11/2022 2:15:36 PM,9/11/2022 2:16:23 PM,1,1385789,1307060,0,0,0,0,1,1,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,968,780,1,9/11/2022 2:15:54 PM,0,59
