CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3913733,3913893,358,429,168,283,1,290
3913893,3913733,402,431,101,217,1,290
3913733,3913911,358,429,265,858,1,436
3913911,3913733,219,723,101,217,1,436
3913733,3913127,358,429,114,496,1,285
3913127,3913733,347,423,101,217,1,285
3913733,3913920,358,429,242,416,1,149
3913920,3913733,1,230,101,217,1,149
3913733,3913919,358,429,265,858,1,436
3913919,3913733,219,723,101,217,1,436
3913733,3913928,358,429,242,416,1,149
3913928,3913733,1,230,101,217,1,149
3913733,3913934,358,429,242,416,1,149
3913934,3913733,1,230,101,217,1,149
3913733,3913135,358,429,168,263,1,308
3913135,3913733,397,425,101,217,1,308
3913733,3913140,358,429,258,251,1,266
3913140,3913733,256,409,101,217,1,266
3913733,0,358,429,0,0,1,572
0,3913733,0,0,101,217,1,572
3913893,3913733,402,431,101,217,1,463
3913733,3913893,358,429,168,283,1,463
3913893,3913911,402,431,265,858,1,460
3913911,3913893,219,723,168,283,1,460
3913893,3913127,402,431,114,496,1,329
3913127,3913893,347,423,168,283,1,329
3913893,3913920,402,431,242,416,1,197
3913920,3913893,1,230,168,283,1,197
3913893,3913919,402,431,265,858,1,460
3913919,3913893,219,723,168,283,1,460
3913893,3913928,402,431,242,416,1,197
3913928,3913893,1,230,168,283,1,197
3913893,3913934,402,431,242,416,1,197
3913934,3913893,1,230,168,283,1,197
3913893,3913135,402,431,168,263,1,353
3913135,3913893,397,425,168,283,1,353
3913893,3913140,402,431,258,251,1,308
3913140,3913893,256,409,168,283,1,308
3913893,0,402,431,0,0,1,614
0,3913893,0,0,168,283,1,614
3913911,3913733,219,723,101,217,1,534
3913733,3913911,358,429,265,858,1,534
3913911,3913893,219,723,168,283,1,473
3913893,3913911,402,431,265,858,1,473
3913911,3913127,219,723,114,496,1,249
3913127,3913911,347,423,265,858,1,249
3913911,3913920,219,723,242,416,1,323
3913920,3913911,1,230,265,858,1,323
3913911,3913919,219,723,265,858,1,163
3913919,3913911,219,723,265,858,1,163
3913911,3913928,219,723,242,416,1,323
3913928,3913911,1,230,265,858,1,323
3913911,3913934,219,723,242,416,1,323
3913934,3913911,1,230,265,858,1,323
3913911,3913135,219,723,168,263,1,494
3913135,3913911,397,425,265,858,1,494
3913911,3913140,219,723,258,251,1,486
3913140,3913911,256,409,265,858,1,486
3913911,0,219,723,0,0,1,732
0,3913911,0,0,265,858,1,732
3913127,3913733,347,423,101,217,1,392
3913733,3913127,358,429,114,496,1,392
3913127,3913893,347,423,168,283,1,264
3913893,3913127,402,431,114,496,1,264
3913127,3913911,347,423,265,858,1,443
3913911,3913127,219,723,114,496,1,443
3913127,3913920,347,423,242,416,1,129
3913920,3913127,1,230,114,496,1,129
3913127,3913919,347,423,265,858,1,443
3913919,3913127,219,723,114,496,1,443
3913127,3913928,347,423,242,416,1,129
3913928,3913127,1,230,114,496,1,129
3913127,3913934,347,423,242,416,1,129
3913934,3913127,1,230,114,496,1,129
3913127,3913135,347,423,168,263,1,284
3913135,3913127,397,425,114,496,1,284
3913127,3913140,347,423,258,251,1,252
3913140,3913127,256,409,114,496,1,252
3913127,0,347,423,0,0,1,552
0,3913127,0,0,114,496,1,552
3913920,3913733,1,230,101,217,1,98
3913733,3913920,358,429,242,416,1,98
3913920,3913893,1,230,168,283,1,175
3913893,3913920,402,431,242,416,1,175
3913920,3913911,1,230,265,858,1,712
3913911,3913920,219,723,242,416,1,712
