CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,DISTANCE
2562123508,3914017,5,15,CARICO DA MAG AUTO,1,3805481,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,9/11/2022 6:49:24 PM,9/11/2022 6:54:04 PM,9/11/2022 6:55:39 PM,2,1386009,1309278,0,0,0,0,1,1,767690,"ONYX&MORE GOLDEN PORPHYRY STR BS 4,6X60",17,220,7,9/11/2022 6:54:49 PM,1,367
2562123270,3914058,5,15,CARICO DA MAG AUTO,1,3805494,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,1,9/11/2022 6:57:14 PM,9/11/2022 6:57:15 PM,9/11/2022 7:02:22 PM,5,1386010,1309019,0,0,0,0,1,1,766362,BIJOUX ONYX BLANCHE MATTE 80x80 RETT,982,1000,1,9/11/2022 7:01:19 PM,4,367
2562123979,3914031,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3805505,65,168,217,0,PRE-BOX-3B,PRE_BOX,AREA PRE-BOX PLANT2,2,M3-CL-03,S_CANT,Cantilever M3,-,370,411,3187,9/11/2022 6:49:58 PM,9/11/2022 6:57:32 PM,9/11/2022 7:09:25 PM,12,1385991,1309774,0,0,0,0,1,1,,,,,,9/11/2022 7:07:45 PM,10,350
2562123895,3914060,6,61,POSIZIONAMENTO DA STOCK A PICK_FTR,1,3805500,39,116,484,0,M3-61B-02,STOCK,PIAZZALE LATO NORD,31,0,STOCK,0,-,1,230,5,9/11/2022 6:57:29 PM,9/11/2022 7:01:13 PM,9/11/2022 7:06:19 PM,5,1385763,1309696,40288938,1145701,460094,15,0,1,755568,B&W BLACK HIGH-GLO 60X120 RET,427,750,1,9/11/2022 7:03:40 PM,2,262
2562123734,3914063,5,15,CARICO DA MAG AUTO,1,3805498,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,4,9/11/2022 6:58:30 PM,9/11/2022 7:02:24 PM,9/11/2022 7:03:58 PM,2,1386011,1309527,0,0,0,0,1,1,738720,ARDOISE GRIS 40X80 RET,352,580,1,9/11/2022 7:03:08 PM,1,367
2562121502,3914061,6,60,POSIZIONAMENTO INTERI,2,3805554,64,322,349,0,M0-B08-03,STOCK,PIAZZALE NUOVO,36,M3-BO-480,S_CA,BOX PRONTI CAMION,3,401,410,0,9/11/2022 6:58:00 PM,9/11/2022 7:02:36 PM,9/11/2022 7:28:12 PM,26,1385276,1307058,40284773,1741020,230878,0,19,19,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,5806,,1,9/11/2022 7:25:02 PM,22,121
2562122996,3914067,6,61,POSIZIONAMENTO DA STOCK A PICK_FTR,1,3805502,45,296,830,0,M1-CH-02,STOCK,MAGAZZINO COPERTO,11,M1-PIK-P12,PICK_FTR,PICKING MANUALE M1,1,241,747,0,9/11/2022 7:01:25 PM,9/11/2022 7:02:45 PM,9/11/2022 7:09:50 PM,7,1385459,1308677,40287405,187542,368863,3,0,1,741845,STONES 2.0 CALACATTA SMOOTH 80X180 RETT.,0,232,4,9/11/2022 7:04:49 PM,2,125
2562123447,3914074,5,15,CARICO DA MAG AUTO,1,3805503,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,9/11/2022 7:04:53 PM,9/11/2022 7:04:54 PM,9/11/2022 7:07:16 PM,2,1386012,1309202,0,0,0,0,1,1,768356,SENSI WHITE DUST 80x80 RETT,600,740,1,9/11/2022 7:06:39 PM,2,367
2562123895,3914072,6,61,POSIZIONAMENTO DA STOCK A PICK_FTR,1,3805507,39,98,492,0,M3-65A-90,STOCK,PIAZZALE LATO NORD,1,0,STOCK,0,-,1,230,5,9/11/2022 7:03:51 PM,9/11/2022 7:06:22 PM,9/11/2022 7:12:34 PM,6,1385765,1309696,40288940,1728057,461731,5,0,1,765246,BUILDTECH 2.0 CE MUD NAT 80X80 RET,126,950,1,9/11/2022 7:09:44 PM,3,279
2562123610,3914075,5,15,CARICO DA MAG AUTO,1,3805506,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,9/11/2022 7:06:03 PM,9/11/2022 7:07:18 PM,9/11/2022 7:08:55 PM,2,1386013,1309393,0,0,0,0,1,1,752188,RAWTECH RAW-WHITE NAT 80X80 RET,595,680,1,9/11/2022 7:07:59 PM,1,367
