CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,DISTANCE
2562123113,3913612,5,15,CARICO DA MAG AUTO,1,3805137,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,9/11/2022 4:28:42 PM,9/11/2022 4:35:38 PM,9/11/2022 4:37:24 PM,2,1385889,1308810,0,0,0,0,1,1,738819,INDUSTRIAL TAUPE NAT 60x120 RET,63,280,1,9/11/2022 4:36:33 PM,1,367
2562123021,3913614,5,15,CARICO DA MAG AUTO,1,3805142,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,9/11/2022 4:30:07 PM,9/11/2022 4:37:26 PM,9/11/2022 4:39:17 PM,2,1385890,1308711,0,0,0,0,1,1,776401,PLIMATECH PLIMAWHITE/02 STR 20MM 60X120R,194,360,1,9/11/2022 4:38:10 PM,1,367
2562123602,3913615,5,15,CARICO DA MAG AUTO,1,3805148,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,2,9/11/2022 4:30:58 PM,9/11/2022 4:39:19 PM,9/11/2022 4:40:59 PM,2,1385891,1309384,0,0,0,0,1,1,738813,INDUSTRIAL TAUPE SOFT 60x60 RET,266,400,1,9/11/2022 4:40:02 PM,1,367
2562123895,3913169,6,60,POSIZIONAMENTO INTERI,2,3805158,64,305,320,0,M0-B28-03,STOCK,PIAZZALE NUOVO,17,M3-BO-480,S_CA,BOX PRONTI CAMION,11,402,422,0,9/11/2022 2:10:58 PM,9/11/2022 4:39:36 PM,9/11/2022 4:52:05 PM,12,1385772,1309696,40288939,1727980,461850,0,3,3,765277,BUILDTECH 2.0 CE BONE R+PTV 60X60 RET,2560,,1,9/11/2022 4:44:18 PM,5,175
2562122797,3913622,5,15,CARICO DA MAG AUTO,1,3805149,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,2,9/11/2022 4:32:22 PM,9/11/2022 4:41:02 PM,9/11/2022 4:42:38 PM,2,1385892,1308460,0,0,0,0,1,1,738660,INDUSTRIAL MOKA NAT 80x80 RET,238,400,1,9/11/2022 4:41:37 PM,1,367
2562123602,3913630,5,15,CARICO DA MAG AUTO,1,3805155,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,4,9/11/2022 4:34:53 PM,9/11/2022 4:42:40 PM,9/11/2022 4:44:44 PM,2,1385893,1309384,0,0,0,0,1,1,738800,INDUSTRIAL TAUPE SOFT 30x60 RET,441,520,1,9/11/2022 4:43:26 PM,1,367
2562121903,3913010,6,93,POSIZIONAMENTO DA PREBOX A BDP FLORIM STONE,1,3805161,65,246,286,0,PRE-BO-M09,PRE_BOX,AREA PRE-BOX M0,4,BOXFITCAV,S_GL,BOX FITTIZIO CAVALLETTI,21,282,358,0,9/11/2022 1:21:34 PM,9/11/2022 4:43:16 PM,9/11/2022 4:46:48 PM,4,1385716,1307523,0,0,0,0,1,1,,,,,,9/11/2022 4:45:29 PM,2,96
2562123518,3913495,0,63,POSIZIONAMENTO DA PICK_CLD A BOX,1,3805166,39,415,376,0,M3-PICK-F5,PICK_CLD,PICKING MANUALE M3,1,0,STOCK,0,-,1,230,4,9/11/2022 3:32:42 PM,9/11/2022 4:44:44 PM,9/11/2022 4:48:51 PM,4,1385863,1309290,0,0,0,0,1,1,771521,*ARTWORK MACRO CARPISA MAT 80X80 RET,565,527,1,9/11/2022 4:46:57 PM,2,486
2562123295,3913635,5,15,CARICO DA MAG AUTO,1,3805162,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,9/11/2022 4:37:14 PM,9/11/2022 4:44:47 PM,9/11/2022 4:46:25 PM,2,1385894,1309051,0,0,0,0,1,1,752799,STONES 2.0 SAHARA NOIR GLOSSY 60X120 RET,570,640,1,9/11/2022 4:45:32 PM,1,367
2562121509,3911684,6,60,POSIZIONAMENTO INTERI,2,3805181,40,322,349,0,M0-B08-03,STOCK,PIAZZALE NUOVO,36,M3-BO-241,S_CA,BOX PRONTI CAMION,12,343,432,0,9/11/2022 5:12:49 AM,9/11/2022 4:45:46 PM,9/11/2022 4:55:26 PM,10,1385274,1307059,40284774,1741020,230878,0,3,3,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,5806,,1,9/11/2022 4:51:39 PM,6,0
