CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3912534,3912541,402,427,242,416,1,193
3912541,3912534,402,426,156,334,1,193
3912534,3912465,402,427,107,185,1,472
3912465,3912534,356,412,156,334,1,472
3912534,3912547,402,427,242,416,1,193
3912547,3912534,212,368,156,334,1,193
3912534,3912553,402,427,242,416,1,193
3912553,3912534,348,441,156,334,1,193
3912534,3912556,402,427,242,416,1,193
3912556,3912534,194,370,156,334,1,193
3912534,3912495,402,427,114,188,1,442
3912495,3912534,353,412,156,334,1,442
3912534,3912561,402,427,242,416,1,193
3912561,3912534,194,370,156,334,1,193
3912534,3912564,402,427,242,416,1,193
3912564,3912534,194,370,156,334,1,193
3912534,3912573,402,427,242,416,1,193
3912573,3912534,194,370,156,334,1,193
3912534,0,402,427,0,0,1,610
0,3912534,0,0,156,334,1,610
3912541,3912534,402,426,156,334,1,308
3912534,3912541,402,427,242,416,1,308
3912541,3912465,402,426,107,185,1,471
3912465,3912541,356,412,242,416,1,471
3912541,3912547,402,426,242,416,1,192
3912547,3912541,212,368,242,416,1,192
3912541,3912553,402,426,242,416,1,192
3912553,3912541,348,441,242,416,1,192
3912541,3912556,402,426,242,416,1,192
3912556,3912541,194,370,242,416,1,192
3912541,3912495,402,426,114,188,1,441
3912495,3912541,353,412,242,416,1,441
3912541,3912561,402,426,242,416,1,192
3912561,3912541,194,370,242,416,1,192
3912541,3912564,402,426,242,416,1,192
3912564,3912541,194,370,242,416,1,192
3912541,3912573,402,426,242,416,1,192
3912573,3912541,194,370,242,416,1,192
3912541,0,402,426,0,0,1,609
0,3912541,0,0,242,416,1,609
3912465,3912534,356,412,156,334,1,252
3912534,3912465,402,427,107,185,1,252
3912465,3912541,356,412,242,416,1,133
3912541,3912465,402,426,107,185,1,133
3912465,3912547,356,412,242,416,1,133
3912547,3912465,212,368,107,185,1,133
3912465,3912553,356,412,242,416,1,133
3912553,3912465,348,441,107,185,1,133
3912465,3912556,356,412,242,416,1,133
3912556,3912465,194,370,107,185,1,133
3912465,3912495,356,412,114,188,1,385
3912495,3912465,353,412,107,185,1,385
3912465,3912561,356,412,242,416,1,133
3912561,3912465,194,370,107,185,1,133
3912465,3912564,356,412,242,416,1,133
3912564,3912465,194,370,107,185,1,133
3912465,3912573,356,412,242,416,1,133
3912573,3912465,194,370,107,185,1,133
3912465,0,356,412,0,0,1,556
0,3912465,0,0,107,185,1,556
3912547,3912534,212,368,156,334,1,72
3912534,3912547,402,427,242,416,1,72
3912547,3912541,212,368,242,416,1,48
3912541,3912547,402,426,242,416,1,48
3912547,3912465,212,368,107,185,1,240
3912465,3912547,356,412,242,416,1,240
3912547,3912553,212,368,242,416,1,48
3912553,3912547,348,441,242,416,1,48
3912547,3912556,212,368,242,416,1,48
3912556,3912547,194,370,242,416,1,48
3912547,3912495,212,368,114,188,1,211
3912495,3912547,353,412,242,416,1,211
3912547,3912561,212,368,242,416,1,48
3912561,3912547,194,370,242,416,1,48
3912547,3912564,212,368,242,416,1,48
3912564,3912547,194,370,242,416,1,48
3912547,3912573,212,368,242,416,1,48
3912573,3912547,194,370,242,416,1,48
3912547,0,212,368,0,0,1,384
0,3912547,0,0,242,416,1,384
3912553,3912534,348,441,156,334,1,250
3912534,3912553,402,427,242,416,1,250
3912553,3912541,348,441,242,416,1,138
3912541,3912553,402,426,242,416,1,138
3912553,3912465,348,441,107,185,1,417
3912465,3912553,356,412,242,416,1,417
3912553,3912547,348,441,242,416,1,138
3912547,3912553,212,368,242,416,1,138
3912553,3912556,348,441,242,416,1,138
3912556,3912553,194,370,242,416,1,138
3912553,3912495,348,441,114,188,1,388
3912495,3912553,353,412,242,416,1,388
3912553,3912561,348,441,242,416,1,138
3912561,3912553,194,370,242,416,1,138
3912553,3912564,348,441,242,416,1,138
3912564,3912553,194,370,242,416,1,138
3912553,3912573,348,441,242,416,1,138
3912573,3912553,194,370,242,416,1,138
3912553,0,348,441,0,0,1,561
0,3912553,0,0,242,416,1,561
3912556,3912534,194,370,156,334,1,55
3912534,3912556,402,427,242,416,1,55
3912556,3912541,194,370,242,416,1,58
3912541,3912556,402,426,242,416,1,58
3912556,3912465,194,370,107,185,1,214
3912465,3912556,356,412,242,416,1,214
3912556,3912547,194,370,242,416,1,58
3912547,3912556,212,368,242,416,1,58
3912556,3912553,194,370,242,416,1,58
3912553,3912556,348,441,242,416,1,58
3912556,3912495,194,370,114,188,1,189
3912495,3912556,353,412,242,416,1,189
3912556,3912561,194,370,242,416,1,58
3912561,3912556,194,370,242,416,1,58
3912556,3912564,194,370,242,416,1,58
3912564,3912556,194,370,242,416,1,58
3912556,3912573,194,370,242,416,1,58
3912573,3912556,194,370,242,416,1,58
3912556,0,194,370,0,0,1,383
0,3912556,0,0,242,416,1,383
3912495,3912534,353,412,156,334,1,239
3912534,3912495,402,427,114,188,1,239
3912495,3912541,353,412,242,416,1,123
3912541,3912495,402,426,114,188,1,123
3912495,3912465,353,412,107,185,1,402
3912465,3912495,356,412,114,188,1,402
3912495,3912547,353,412,242,416,1,123
3912547,3912495,212,368,114,188,1,123
3912495,3912553,353,412,242,416,1,123
3912553,3912495,348,441,114,188,1,123
3912495,3912556,353,412,242,416,1,123
3912556,3912495,194,370,114,188,1,123
3912495,3912561,353,412,242,416,1,123
3912561,3912495,194,370,114,188,1,123
3912495,3912564,353,412,242,416,1,123
3912564,3912495,194,370,114,188,1,123
3912495,3912573,353,412,242,416,1,123
3912573,3912495,194,370,114,188,1,123
3912495,0,353,412,0,0,1,544
0,3912495,0,0,114,188,1,544
3912561,3912534,194,370,156,334,1,55
3912534,3912561,402,427,242,416,1,55
3912561,3912541,194,370,242,416,1,58
3912541,3912561,402,426,242,416,1,58
3912561,3912465,194,370,107,185,1,214
3912465,3912561,356,412,242,416,1,214
3912561,3912547,194,370,242,416,1,58
3912547,3912561,212,368,242,416,1,58
3912561,3912553,194,370,242,416,1,58
3912553,3912561,348,441,242,416,1,58
3912561,3912556,194,370,242,416,1,58
3912556,3912561,194,370,242,416,1,58
3912561,3912495,194,370,114,188,1,189
3912495,3912561,353,412,242,416,1,189
3912561,3912564,194,370,242,416,1,58
3912564,3912561,194,370,242,416,1,58
3912561,3912573,194,370,242,416,1,58
3912573,3912561,194,370,242,416,1,58
3912561,0,194,370,0,0,1,383
0,3912561,0,0,242,416,1,383
3912564,3912534,194,370,156,334,1,55
3912534,3912564,402,427,242,416,1,55
3912564,3912541,194,370,242,416,1,58
3912541,3912564,402,426,242,416,1,58
3912564,3912465,194,370,107,185,1,214
3912465,3912564,356,412,242,416,1,214
3912564,3912547,194,370,242,416,1,58
3912547,3912564,212,368,242,416,1,58
3912564,3912553,194,370,242,416,1,58
3912553,3912564,348,441,242,416,1,58
3912564,3912556,194,370,242,416,1,58
3912556,3912564,194,370,242,416,1,58
3912564,3912495,194,370,114,188,1,189
3912495,3912564,353,412,242,416,1,189
3912564,3912561,194,370,242,416,1,58
3912561,3912564,194,370,242,416,1,58
3912564,3912573,194,370,242,416,1,58
3912573,3912564,194,370,242,416,1,58
3912564,0,194,370,0,0,1,383
0,3912564,0,0,242,416,1,383
3912573,3912534,194,370,156,334,1,55
3912534,3912573,402,427,242,416,1,55
3912573,3912541,194,370,242,416,1,58
3912541,3912573,402,426,242,416,1,58
3912573,3912465,194,370,107,185,1,214
3912465,3912573,356,412,242,416,1,214
3912573,3912547,194,370,242,416,1,58
3912547,3912573,212,368,242,416,1,58
3912573,3912553,194,370,242,416,1,58
3912553,3912573,348,441,242,416,1,58
3912573,3912556,194,370,242,416,1,58
3912556,3912573,194,370,242,416,1,58
3912573,3912495,194,370,114,188,1,189
3912495,3912573,353,412,242,416,1,189
3912573,3912561,194,370,242,416,1,58
3912561,3912573,194,370,242,416,1,58
3912573,3912564,194,370,242,416,1,58
3912564,3912573,194,370,242,416,1,58
3912573,0,194,370,0,0,1,383
