CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3914770,3914668,1,230,239,746,1,649
3914668,3914770,410,412,246,426,1,649
3914770,3912857,1,230,390,392,1,423
3912857,3914770,356,420,246,426,1,423
3914770,3912470,1,230,129,202,1,127
3912470,3914770,372,420,246,426,1,127
3914770,3914773,1,230,246,426,1,278
3914773,3914770,1,230,246,426,1,278
3914770,3912471,1,230,149,225,1,147
3912471,3914770,359,417,246,426,1,147
3914770,3914781,1,230,310,825,1,688
3914781,3914770,233,747,246,426,1,688
3914770,3914783,1,230,246,426,1,278
3914783,3914770,1,230,246,426,1,278
3914770,3914775,1,230,322,349,1,367
3914775,3914770,407,431,246,426,1,367
3914770,3914790,1,230,246,426,1,278
3914790,3914770,1,230,246,426,1,278
3914770,0,1,230,0,0,1,229
0,3914770,0,0,246,426,1,229
3914668,3914770,410,412,246,426,1,278
3914770,3914668,1,230,239,746,1,278
3914668,3912857,410,412,390,392,1,41
3912857,3914668,356,420,239,746,1,41
3914668,3912470,410,412,129,202,1,421
3912470,3914668,372,420,239,746,1,421
3914668,3914773,410,412,246,426,1,278
3914773,3914668,1,230,239,746,1,278
3914668,3912471,410,412,149,225,1,401
3912471,3914668,359,417,239,746,1,401
3914668,3914781,410,412,310,825,1,456
3914781,3914668,233,747,239,746,1,456
3914668,3914783,410,412,246,426,1,278
3914783,3914668,1,230,239,746,1,278
3914668,3914775,410,412,322,349,1,0
3914775,3914668,407,431,239,746,1,0
3914668,3914790,410,412,246,426,1,278
3914790,3914668,1,230,239,746,1,278
3914668,0,410,412,0,0,1,605
0,3914668,0,0,239,746,1,605
3912857,3914770,356,420,246,426,1,109
3914770,3912857,1,230,390,392,1,109
3912857,3914668,356,420,239,746,1,336
3914668,3912857,410,412,390,392,1,336
3912857,3912470,356,420,129,202,1,367
3912470,3912857,372,420,390,392,1,367
3912857,3914773,356,420,246,426,1,109
3914773,3912857,1,230,390,392,1,109
3912857,3912471,356,420,149,225,1,347
3912471,3912857,359,417,390,392,1,347
3912857,3914781,356,420,310,825,1,418
3914781,3912857,233,747,390,392,1,418
3912857,3914783,356,420,246,426,1,109
3914783,3912857,1,230,390,392,1,109
3912857,3914775,356,420,322,349,1,0
3914775,3912857,407,431,390,392,1,0
3912857,3914790,356,420,246,426,1,109
3914790,3912857,1,230,390,392,1,109
3912857,0,356,420,0,0,1,555
0,3912857,0,0,390,392,1,555
3912470,3914770,372,420,246,426,1,143
3914770,3912470,1,230,129,202,1,143
3912470,3914668,372,420,239,746,1,337
3914668,3912470,410,412,129,202,1,337
3912470,3912857,372,420,390,392,1,44
3912857,3912470,356,420,129,202,1,44
3912470,3914773,372,420,246,426,1,143
3914773,3912470,1,230,129,202,1,143
3912470,3912471,372,420,149,225,1,366
3912471,3912470,359,417,129,202,1,366
3912470,3914781,372,420,310,825,1,419
3914781,3912470,233,747,129,202,1,419
3912470,3914783,372,420,246,426,1,143
3914783,3912470,1,230,129,202,1,143
3912470,3914775,372,420,322,349,1,0
3914775,3912470,407,431,129,202,1,0
3912470,3914790,372,420,246,426,1,143
3914790,3912470,1,230,129,202,1,143
3912470,0,372,420,0,0,1,572
0,3912470,0,0,129,202,1,572
3914773,3914770,1,230,246,426,1,278
3914770,3914773,1,230,246,426,1,278
3914773,3914668,1,230,239,746,1,649
3914668,3914773,410,412,246,426,1,649
3914773,3912857,1,230,390,392,1,423
3912857,3914773,356,420,246,426,1,423
3914773,3912470,1,230,129,202,1,127
3912470,3914773,372,420,246,426,1,127
3914773,3912471,1,230,149,225,1,147
3912471,3914773,359,417,246,426,1,147
3914773,3914781,1,230,310,825,1,688
3914781,3914773,233,747,246,426,1,688
3914773,3914783,1,230,246,426,1,278
3914783,3914773,1,230,246,426,1,278
3914773,3914775,1,230,322,349,1,367
3914775,3914773,407,431,246,426,1,367
3914773,3914790,1,230,246,426,1,278
3914790,3914773,1,230,246,426,1,278
3914773,0,1,230,0,0,1,229
0,3914773,0,0,246,426,1,229
3912471,3914770,359,417,246,426,1,139
3914770,3912471,1,230,149,225,1,139
3912471,3914668,359,417,239,746,1,341
3914668,3912471,410,412,149,225,1,341
3912471,3912857,359,417,390,392,1,47
3912857,3912471,356,420,149,225,1,47
3912471,3912470,359,417,129,202,1,373
3912470,3912471,372,420,149,225,1,373
3912471,3914773,359,417,246,426,1,139
3914773,3912471,1,230,149,225,1,139
3912471,3914781,359,417,310,825,1,423
3914781,3912471,233,747,149,225,1,423
3912471,3914783,359,417,246,426,1,139
3914783,3912471,1,230,149,225,1,139
3912471,3914775,359,417,322,349,1,0
