CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3912259,3913275,410,418,100,312,1,423
3913275,3912259,194,375,214,857,1,423
3912259,3913260,410,418,246,426,1,284
3913260,3912259,1,230,214,857,1,284
3912259,3913274,410,418,246,426,1,284
3913274,3912259,1,230,214,857,1,284
3912259,3913285,410,418,100,312,1,423
3913285,3912259,194,375,214,857,1,423
3912259,3911708,410,418,100,337,1,357
3911708,3912259,194,369,214,857,1,357
3912259,3913278,410,418,246,426,1,284
3913278,3912259,262,449,214,857,1,284
3912259,3913279,410,418,246,426,1,284
3913279,3912259,262,449,214,857,1,284
3912259,3913186,410,418,271,902,1,518
3913186,3912259,411,424,214,857,1,518
3912259,3913287,410,418,100,312,1,423
3913287,3912259,194,375,214,857,1,423
3912259,0,410,418,0,0,1,611
0,3912259,0,0,214,857,1,611
3913275,3912259,194,375,214,857,1,532
3912259,3913275,410,418,100,312,1,532
3913275,3913260,194,375,246,426,1,57
3913260,3913275,1,230,100,312,1,57
3913275,3913274,194,375,246,426,1,57
3913274,3913275,1,230,100,312,1,57
3913275,3913285,194,375,100,312,1,170
3913285,3913275,194,375,100,312,1,170
3913275,3911708,194,375,100,337,1,107
3911708,3913275,194,369,100,312,1,107
3913275,3913278,194,375,246,426,1,57
3913278,3913275,262,449,100,312,1,57
3913275,3913279,194,375,246,426,1,57
3913279,3913275,262,449,100,312,1,57
3913275,3913186,194,375,271,902,1,538
3913186,3913275,411,424,100,312,1,538
3913275,3913287,194,375,100,312,1,170
3913287,3913275,194,375,100,312,1,170
3913275,0,194,375,0,0,1,388
0,3913275,0,0,100,312,1,388
3913260,3912259,1,230,214,857,1,749
3912259,3913260,410,418,246,426,1,749
3913260,3913275,1,230,100,312,1,121
3913275,3913260,194,375,246,426,1,121
3913260,3913274,1,230,246,426,1,278
3913274,3913260,1,230,246,426,1,278
3913260,3913285,1,230,100,312,1,121
3913285,3913260,194,375,246,426,1,121
3913260,3911708,1,230,100,337,1,146
3911708,3913260,194,369,246,426,1,146
3913260,3913278,1,230,246,426,1,278
3913278,3913260,262,449,246,426,1,278
3913260,3913279,1,230,246,426,1,278
3913279,3913260,262,449,246,426,1,278
3913260,3913186,1,230,271,902,1,755
3913186,3913260,411,424,246,426,1,755
3913260,3913287,1,230,100,312,1,121
3913287,3913260,194,375,246,426,1,121
3913260,0,1,230,0,0,1,229
0,3913260,0,0,246,426,1,229
3913274,3912259,1,230,214,857,1,749
3912259,3913274,410,418,246,426,1,749
3913274,3913275,1,230,100,312,1,121
3913275,3913274,194,375,246,426,1,121
3913274,3913260,1,230,246,426,1,278
3913260,3913274,1,230,246,426,1,278
3913274,3913285,1,230,100,312,1,121
3913285,3913274,194,375,246,426,1,121
3913274,3911708,1,230,100,337,1,146
3911708,3913274,194,369,246,426,1,146
3913274,3913278,1,230,246,426,1,278
3913278,3913274,262,449,246,426,1,278
3913274,3913279,1,230,246,426,1,278
3913279,3913274,262,449,246,426,1,278
3913274,3913186,1,230,271,902,1,755
3913186,3913274,411,424,246,426,1,755
3913274,3913287,1,230,100,312,1,121
3913287,3913274,194,375,246,426,1,121
3913274,0,1,230,0,0,1,229
0,3913274,0,0,246,426,1,229
3913285,3912259,194,375,214,857,1,532
3912259,3913285,410,418,100,312,1,532
3913285,3913275,194,375,100,312,1,170
3913275,3913285,194,375,100,312,1,170
3913285,3913260,194,375,246,426,1,57
3913260,3913285,1,230,100,312,1,57
