Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3913030,Service,10.80650787670755,0.0,10.956666666666667,10.956666666666667
1,2,3913030,3913206,Service,10.862321570597345,21.81898823726402,32.775654903930686,10.956666666666667
1,3,3913206,3913117,Service,10.862321570597345,43.637976474528045,54.59464314119471,10.956666666666663
1,4,3913117,3913079,Service,10.862321570597345,65.45696471179207,76.41363137845873,10.956666666666663
1,5,3913079,3913049,Service,10.862321570597345,87.27595294905609,98.23261961572275,10.956666666666663
1,6,3913049,0,Return to Base,10.80650787670755,,,
2,1,0,3913225,Service,10.80650787670755,0.0,10.956666666666667,10.956666666666667
2,2,3913225,3913182,Service,10.862321570597345,21.81898823726402,32.775654903930686,10.956666666666667
2,3,3913182,3913145,Service,10.862321570597345,43.637976474528045,54.59464314119471,10.956666666666663
2,4,3913145,3913093,Service,10.862321570597345,65.45696471179207,76.41363137845873,10.956666666666663
2,5,3913093,3913064,Service,10.862321570597345,87.27595294905609,98.23261961572275,10.956666666666663
2,6,3913064,0,Return to Base,10.80650787670755,,,
