Operator,Task,Start,Finish,Successor
1,3913733,1.7763568394002505e-15,11.303333333333335,3912452
1,3912452,22.439142003990494,33.78580867065716,3913218
1,3913218,44.93836144948145,56.40614418425298,3912472
1,3912472,67.56706901716075,78.85040235049408,3912455
1,3912455,89.92760664256713,101.22688033749424,0
2,3912312,1.7763568394002505e-15,11.393333333333334,3912844
2,3912844,22.61007186013066,33.89007186013066,3912843
2,3912843,45.050996693038435,56.48907761984108,3912473
2,3912473,67.59977012824803,78.87310346158137,3912460
2,3912460,89.93635433018198,101.20562802510909,0
