Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3913486,Service,10.923716633876122,0.0,10.866666666666667,10.866666666666667
1,2,3913486,3913472,Service,10.792554453235102,21.748058381123805,32.61472504779047,10.866666666666667
1,3,3913472,0,Return to Base,10.923716633876122,,,
2,1,0,3913428,Service,10.923716633876122,0.0,10.866666666666667,10.866666666666667
2,2,3913428,3913262,Service,10.898600471625713,21.76526713829238,32.73193380495905,10.966666666666669
2,3,3913262,0,Return to Base,10.80650787670755,,,
3,1,0,3913414,Service,10.923716633876122,0.0,10.866666666666667,10.866666666666667
3,2,3913414,3913445,Service,10.792554453235102,21.65922111990178,32.52588778656845,10.866666666666667
3,3,3913445,0,Return to Base,10.923716633876122,,,
4,1,0,3913457,Service,10.923716633876122,0.0,10.866666666666667,10.866666666666667
4,2,3913457,3913912,Service,10.764647606290204,21.756740201208363,32.690073534541696,10.933333333333334
4,3,3913912,0,Return to Base,10.848368147124898,,,
