Operator,Task,Start,Finish,Successor
1,3887093,1.7763568394002505e-15,10.836666666666668,3887071
1,3887071,21.62363975051278,32.460306417179446,3883959
1,3883959,43.24727950102556,54.087279501025556,3886990
1,3886990,64.87425258487167,75.71091925153834,3886973
1,3886973,86.49789233538445,97.33455900205112,0
2,3887113,1.7763568394002505e-15,10.836666666666668,3887080
2,3887080,21.62363975051278,32.460306417179446,3886607
2,3887080,21.62363975051278,32.460306417179446,3887052
2,3887052,43.24712109802534,54.083787764692005,3886619
2,3886619,64.87076084853811,75.71742751520478,0
2,3886619,64.87076084853811,75.71742751520478,3886607
2,3886607,86.491408553791,97.33807522045767,0
2,3886607,86.491408553791,97.33807522045767,3887052
