Operator,Task,Start,Finish,Successor
1,3887164,-1.9539925233402755e-14,11.326666666666647,3883062
1,3883062,21.943407984148898,32.72674131748223,3887179
1,3887179,43.34348263496447,54.670149301631135,3883060
1,3883060,65.2785185650299,76.07518523169657,3889533
1,3889533,86.57471779201023,97.29805112534356,0
2,3887140,0.0,11.326666666666666,3886799
2,3886799,21.91271045250953,32.8493771191762,3882290
2,3882290,43.30984009376703,54.08317342710036,3887123
2,3887123,64.65247310477628,75.97913977144295,3883061
2,3883061,86.5707649266748,97.33743159334146,0
