Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3883883,Service,11.174878256380202,0.0,10.13,10.13
1,2,3883883,3871943,Service,10.100464649001633,20.23046464900161,30.363797982334944,10.133333333333333
1,3,3871943,3886761,Service,10.050232324500817,40.41403030683577,50.47403030683577,10.060000000000002
1,4,3886761,3874579,Service,10.050232324500817,60.5242626313366,70.65092929800326,10.126666666666665
1,5,3874579,3874561,Service,10.100464649001633,80.75139394700489,90.87806061367155,10.126666666666665
1,6,3874561,0,Return to Base,11.174878256380202,,,
2,1,0,3884286,Service,11.174878256380202,0.0,10.133333333333333,10.133333333333333
2,2,3884286,3871951,Service,10.106046018390613,20.239379351723926,30.37271268505726,10.133333333333333
2,3,3871951,3871948,Service,10.106046018390613,40.47875870344785,50.612092036781185,10.133333333333333
2,4,3871948,3871961,Service,10.106046018390613,60.71813805517177,70.8514713885051,10.133333333333333
2,5,3871961,0,Return to Base,11.174878256380202,,,
