Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3884536,Service,11.199994418630611,0.0,10.183333333333334,10.183333333333334
1,2,3884536,0,Return to Base,11.199994418630611,,,
2,1,0,3888468,Service,11.199994418630611,0.0,10.183333333333334,10.183333333333334
2,2,3888468,3872226,Service,10.153487658196939,20.336820991530285,30.51348765819695,10.176666666666666
2,3,3872226,0,Return to Base,11.199994418630611,,,
3,1,0,3872440,Service,11.199994418630611,0.0,10.176666666666666,10.176666666666666
3,2,3872440,3872233,Service,10.14790628880796,20.32457295547464,30.501239622141306,10.176666666666666
3,3,3872233,0,Return to Base,11.199994418630611,,,
4,1,0,3872319,Service,11.199994418630611,0.0,10.176666666666666,10.176666666666666
4,2,3872319,3872437,Service,10.14790628880796,20.32457295547464,30.501239622141306,10.176666666666666
4,3,3872437,0,Return to Base,11.199994418630611,,,
