Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3882207,Service,10.636276110343672,0.0,11.483333333333334,11.483333333333334
1,2,3882207,3883239,Service,11.21394784210306,22.75441304924162,34.237746382574954,11.483333333333334
1,3,3883239,0,Return to Base,10.636276110343672,,,
2,1,0,3883213,Service,10.636276110343672,1.7763568394002505e-15,11.483333333333336,11.483333333333334
2,2,3883213,3885267,Service,11.22231989618653,22.705653229519854,34.238986562853185,11.533333333333331
2,3,3885267,0,Return to Base,10.622322686871223,,,
3,1,0,3885266,Service,10.616741317482244,0.0,11.56,11.56
3,2,3885266,3882208,Service,11.22231989618653,22.78231989618652,34.265653229519856,11.483333333333334
3,3,3882208,0,Return to Base,10.608369263398775,,,
4,1,0,3882211,Service,10.622322686871223,0.0,11.533333333333333,11.533333333333333
4,2,3882211,3883173,Service,11.230691950269998,22.76402528360333,34.25735861693666,11.493333333333332
4,3,3883173,0,Return to Base,10.602787894009795,,,
