Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3880139,Service,11.199994418630611,1.7763568394002505e-15,10.073333333333336,10.073333333333334
1,2,3880139,3883473,Service,10.064185747973266,20.137519081306596,30.21085241463993,10.073333333333334
1,3,3883473,3889760,Service,10.064185747973266,40.275038162613185,50.34837149594652,10.073333333333338
1,4,3889760,0,Return to Base,11.199994418630611,,,
2,1,0,3889778,Service,11.199994418630611,0.0,10.073333333333334,10.073333333333334
2,2,3889778,3889743,Service,10.064185747973266,20.137519081306593,30.210852414639927,10.073333333333334
2,3,3889743,3890042,Service,10.064185747973266,40.275038162613185,50.34837149594652,10.073333333333338
2,4,3890042,0,Return to Base,11.199994418630611,,,
3,1,0,3883224,Service,11.199994418630611,1.7763568394002505e-15,10.073333333333336,10.073333333333334
3,2,3883224,3886914,Service,10.064185747973266,20.137519081306596,30.21085241463993,10.073333333333334
3,3,3886914,3880488,Service,10.064185747973266,40.275038162613185,50.34837149594652,10.073333333333338
3,4,3880488,0,Return to Base,11.199994418630611,,,
