Operator,Task,Start,Finish,Successor
1,3879816,-1.7763568394002505e-15,10.899999999999999,3883023
1,3883023,21.675810345068143,32.46247701173481,3876934
1,3876934,43.25503146496992,54.05836479830325,3882953
1,3882953,64.85091925153836,75.63091925153836,0
2,3881856,0.0001682992551454987,10.780168299255145,0
2,3881856,0.0001682992551454987,10.780168299255145,3882966
2,3882966,21.61703710909179,32.39703710909179,3882980
2,3882980,43.23424251743872,54.014242517438724,3882997
2,3882997,64.85144792578566,75.63144792578566,0
2,3882997,64.85144792578566,75.63144792578566,3881856
