Operator,Task,Start,Finish,Successor
1,3883366,7.105427357601002e-15,11.240000000000007,3891105
1,3891105,22.27255333696124,33.50255333696124,3889857
1,3889857,44.53510667392246,55.775106673922465,3878590
1,3878590,66.81324138027267,78.046574713606,3880312
1,3880312,89.07354668117826,100.29688001451159,0
2,3885818,0.0,11.24,3890313
2,3890313,22.27255333696123,33.505886670294565,3881050
2,3881050,44.538440007255794,55.77177334058913,3885168
2,3885168,66.80432667755035,78.03432667755035,3880277
2,3880277,89.06688001451158,100.30021334784492,0
