Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3873543,Service,10.613950632787754,-8.881784197001252e-15,11.39531772031394,11.39531772031395
1,2,3873543,3884780,Service,11.130227301268366,22.525545021582314,33.84221168824898,11.316666666666666
1,3,3884780,3882131,Service,11.144180724740815,44.98639241298979,56.39438047362202,11.407988060632235
1,4,3882131,3888322,Service,11.183250310463672,67.5776307840857,78.91096411741903,11.333333333333329
1,5,3888322,0,Return to Base,10.591625155231837,,,
2,1,0,3885280,Service,10.613950632787754,0.0,11.448651053647284,11.448651053647284
2,2,3885280,3881645,Service,11.19720373393612,22.645854787583424,33.98252145425009,11.336666666666666
2,3,3881645,3886845,Service,11.133017985962855,45.11553944021294,56.432206106879605,11.316666666666663
2,4,3886845,3877678,Service,11.149762094129795,67.58196820100939,78.91530153434272,11.333333333333329
2,5,3877678,0,Return to Base,10.588834470537346,,,
