Operator,Task,Start,Finish,Successor
1,3881843,0.0,10.67,3881792
1,3881792,21.297904056260194,31.967904056260195,3881543
1,3881543,42.59580811252039,53.26580811252039,3881733
1,3881733,63.89371216878058,74.56371216878058,3881614
1,3881614,85.19161622504078,95.86161622504078,0
2,3881815,0.0,10.67,3881773
2,3881773,21.297904056260194,31.967904056260195,3881753
2,3881753,42.59580811252039,53.26580811252039,3881651
2,3881651,63.89371216878058,74.56371216878058,3881594
2,3881594,85.19161622504078,95.86161622504078,0
