Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3876937,Service,10.0,1.7763568394002505e-15,10.443333333333335,10.443333333333333
1,2,3876937,3876961,Service,10.426974758256938,20.87030809159026,31.313641424923595,10.443333333333335
1,3,3876961,3887874,Service,10.426974758256938,41.74061618318052,52.183949516513856,10.443333333333335
1,4,3887874,0,Return to Base,10.0,,,
2,1,0,3876979,Service,10.0,0.0,10.443333333333333,10.443333333333333
2,2,3876979,3876970,Service,10.426974758256938,20.87030809159026,31.313641424923595,10.443333333333335
2,3,3876970,3887896,Service,10.426974758256938,41.74061618318052,52.183949516513856,10.443333333333335
2,4,3887896,0,Return to Base,10.0,,,
3,1,0,3876947,Service,10.0,1.7763568394002505e-15,10.443333333333335,10.443333333333333
3,2,3876947,3887858,Service,10.426974758256938,20.87030809159026,31.313641424923592,10.443333333333332
3,3,3887858,3887624,Service,10.426974758256938,41.74061618318052,52.183949516513856,10.443333333333335
3,4,3887624,0,Return to Base,10.0,,,
