Operator,Task,Start,Finish,Successor
1,3876788,0.0,10.213333333333333,3876853
1,3876853,20.391937153780674,30.605270487114005,3876822
1,3876822,40.78387430756135,50.99720764089468,3876833
1,3876833,61.17581146134203,71.38914479467536,3876805
1,3876805,81.5677486151227,91.78108194845603,0
2,3876867,0.0,10.213333333333333,3876850
2,3876850,20.391937153780674,30.605270487114005,3876884
2,3876884,40.78387430756135,50.99720764089468,3876892
2,3876892,61.17581146134203,71.38914479467536,3876901
2,3876901,81.5677486151227,91.78108194845603,0
