Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3880930,Service,10.0,0.0,10.353333333333333,10.353333333333333
1,2,3880930,3882303,Service,10.301393947004897,20.897671731759377,31.324338398426043,10.426666666666666
1,3,3882303,0,Return to Base,10.0,,,
2,1,0,3880843,Service,10.0,0.0,10.33,10.33
2,2,3880843,3879826,Service,10.577671731759388,20.90767173175938,31.324338398426043,10.416666666666664
2,3,3879826,0,Return to Base,10.0,,,
3,1,0,3873024,Service,10.0,0.0,10.353333333333333,10.353333333333333
3,2,3873024,3877204,Service,10.329300793949795,20.774338398426043,31.324338398426043,10.55
3,3,3877204,0,Return to Base,10.0,,,
4,1,0,3889611,Service,10.0,0.0,10.406666666666666,10.406666666666666
4,2,3889611,3888497,Service,10.301393947004897,20.708060613671563,31.061393947004895,10.353333333333332
4,3,3888497,0,Return to Base,10.0,,,
5,1,0,3883563,Service,10.0,0.0,10.356666666666667,10.356666666666667
5,2,3883563,3881372,Service,10.323719424560815,20.680386091227476,31.047052757894143,10.366666666666667
5,3,3881372,0,Return to Base,10.0,,,
