Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3890820,Service,11.174878256380202,0.0,11.21,11.21
1,2,3890820,0,Return to Base,11.174878256380202,,,
2,1,0,3891127,Service,11.174878256380202,0.0,11.21,11.21
2,2,3891127,3883525,Service,10.764647606290204,21.974647606290198,33.1846476062902,11.21
2,3,3883525,0,Return to Base,11.174878256380202,,,
3,1,0,3887627,Service,11.174878256380202,0.0,11.21,11.21
3,2,3887627,3885642,Service,10.764647606290204,21.974647606290198,33.1846476062902,11.21
3,3,3885642,0,Return to Base,11.174878256380202,,,
4,1,0,3887119,Service,11.174878256380202,0.0,11.21,11.21
4,2,3887119,3887151,Service,10.764647606290204,21.974647606290198,33.1846476062902,11.21
4,3,3887151,0,Return to Base,11.174878256380202,,,
