Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3880059,Service,10.870693624680815,0.0,10.396666666666667,10.396666666666667
1,2,3880059,3879974,Service,10.41581201947898,20.81247868614564,31.209145352812307,10.396666666666668
1,3,3879974,3880085,Service,10.41581201947898,41.62495737229128,52.021624038957945,10.396666666666668
1,4,3880085,3880064,Service,10.41581201947898,62.43743605843691,72.83410272510358,10.396666666666668
1,5,3880064,0,Return to Base,10.870693624680815,,,
2,1,0,3880021,Service,10.870693624680815,0.0,10.396666666666667,10.396666666666667
2,2,3880021,3880073,Service,10.41581201947898,20.81247868614564,31.209145352812307,10.396666666666668
2,3,3880073,3880014,Service,10.41581201947898,41.62495737229128,52.021624038957945,10.396666666666668
2,4,3880014,3880048,Service,10.41581201947898,62.43743605843691,72.83410272510358,10.396666666666668
2,5,3880048,0,Return to Base,10.870693624680815,,,
