Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3912459,Service,5.4827884521467345,0.0,11.469885380268964,11.469885380268964
1,2,3912459,3914038,Service,6.063250868600611,17.533136248869546,23.87980291553621,6.346666666666664
1,3,3914038,3912852,Service,6.007437174710815,34.83235074221316,46.106877786481505,11.274527044268346
1,4,3912852,0,Return to Base,10.636276110343672,,,
2,1,0,3911900,Service,5.669764326677551,0.0,5.7707471104170285,5.7707471104170285
2,2,3911900,3911934,Service,5.471625713368775,12.4476056877889,28.69332273099033,16.24571704320143
2,3,3911934,3911896,Service,6.085576346156529,34.77889907714686,46.106877786481505,11.327978709334644
2,4,3911896,0,Return to Base,10.636276110343672,,,
3,1,0,3914031,Service,15.613950632787754,0.0,11.17797870933464,11.17797870933464
3,2,3914031,3914033,Service,11.060460183906121,22.238438893240755,33.74843889324075,11.509999999999998
3,3,3914033,3912847,Service,6.060460183906121,39.80889907714687,51.106877786481505,11.297978709334636
3,4,3912847,0,Return to Base,5.6362761103436725,,,
