Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3913110,Service,10.837205408346938,0.0,10.383333333333333,10.383333333333333
1,2,3913110,3913247,Service,10.337672848033264,20.72100618136659,31.104339514699923,10.383333333333333
1,3,3913247,3913219,Service,10.337672848033264,41.44201236273318,51.82534569606651,10.383333333333333
1,4,3913219,3913165,Service,10.337672848033264,62.163018544099764,72.5463518774331,10.383333333333333
1,5,3913165,3913139,Service,10.337672848033264,82.88402472546636,93.26735805879969,10.383333333333326
1,6,3913139,0,Return to Base,10.837205408346938,,,
2,1,0,3913124,Service,10.837205408346938,0.0,10.383333333333333,10.383333333333333
2,2,3913124,3913259,Service,10.337672848033264,20.72100618136659,31.104339514699923,10.383333333333333
2,3,3913259,3913193,Service,10.337672848033264,41.44201236273318,51.82534569606651,10.383333333333333
2,4,3913193,3913207,Service,10.337672848033264,62.163018544099764,72.5463518774331,10.383333333333333
2,5,3913207,0,Return to Base,10.837205408346938,,,
